,trend,trend_squared,trend_cubed,"s(1,7)","s(2,7)","s(3,7)","s(4,7)","s(5,7)","s(6,7)","s(7,7)","sin(1,freq=YE-DEC)","cos(1,freq=YE-DEC)","sin(2,freq=YE-DEC)","cos(2,freq=YE-DEC)","sin(3,freq=YE-DEC)","cos(3,freq=YE-DEC)","sin(4,freq=YE-DEC)","cos(4,freq=YE-DEC)","sin(5,freq=YE-DEC)","cos(5,freq=YE-DEC)","sin(6,freq=YE-DEC)","cos(6,freq=YE-DEC)",lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_13,lag_14,lag_15,lag_17,lag_19,lag_20,lag_22,lag_24,lag_26,lag_28,rolling_mean_7,rolling_mean_14,rolling_mean_30,rolling_std_7,rolling_min_7,rolling_max_7,weather_weather_code (wmo code),weather_temperature_2m_max (°C),weather_apparent_temperature_max (°C),weather_apparent_temperature_min (°C),weather_wind_speed_10m_max (km/h),weather_wind_gusts_10m_max (km/h),weather_wind_direction_10m_dominant (°),weather_shortwave_radiation_sum (MJ/m²),weather_et0_fao_evapotranspiration (mm),weather_sunrise (iso8601),weather_sunset (iso8601),weather_daylight_duration (s),weather_sunshine_duration (s),weather_uv_index_max (),weather_uv_index_clear_sky_max (),weather_rain_sum (mm),weather_showers_sum (mm),weather_snowfall_sum (cm),weather_precipitation_sum (mm),weather_precipitation_hours (h),weather_temperature_2m_min (°C),is_weekend,is_holiday
2024-07-06,918.0,842724.0,773620632.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06861473800213387,-0.9976432316860063,0.13690605792347493,0.990584035457797,-0.20455206612620078,-0.9788556850953578,0.2712339106729094,0.9625134626077082,-0.33663728424691075,-0.9416343976591258,0.4004539056512664,0.9163169044870048,5.41660272,5.16460272,6.56860272,9.31660272,8.09260272,8.16460272,6.59260272,5.12860272,9.28060272,7.79260272,5.20060272,6.32860272,8.09260272,9.30460272,5.12860272,5.14060272,9.32860272,7.79260272,7.045174148571428,7.295459862857143,18.7741027185,1.534619915716265,5.16460272,9.31660272,53,20.3,19.5,9.1,23.4,47.5,226,15.7,3.21,0.0,0.0,58604.07,36201.34,5.8,6.7,0.0,0.0,0.0,1.3,3.0,12.6,1,0
2024-07-07,919.0,844561.0,776151559.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0857305001556945,-0.9963183634476755,0.1708297432253445,0.9853005626861089,-0.2546711202412292,-0.9670277247913203,0.33663728424691086,0.9416343976591257,-0.4161246959914768,-0.9093075592922347,0.49254806795386524,0.8702852410301548,6.58060272,5.41660272,5.16460272,6.56860272,9.31660272,8.09260272,8.16460272,6.59260272,8.08060272,9.28060272,7.79260272,6.38860272,9.34060272,8.09260272,6.64060272,5.15260272,9.29260272,9.28060272,7.043459862857143,7.208888434285714,18.782102718500003,1.5352163179356366,5.16460272,9.31660272,3,19.4,17.4,5.9,15.8,34.2,207,19.97,3.65,0.0,0.0,58516.67,37897.91,5.9,6.85,0.0,0.0,0.0,0.0,0.0,8.4,1,0
2024-07-08,920.0,846400.0,778688000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.10282099713736044,-0.9946998756145891,0.2045520661262009,0.9788556850953578,-0.3041148323275171,-0.9526353808033828,0.4004539056512666,0.9163169044870046,-0.49254806795386535,-0.8702852410301547,0.5794210982045624,0.8150283375168123,9.34060272,6.58060272,5.41660272,5.16460272,6.56860272,9.31660272,8.09260272,8.16460272,9.28060272,8.08060272,9.28060272,5.20060272,6.32860272,9.34060272,9.30460272,5.12860272,5.14060272,9.32860272,7.211459862857143,7.2131741485714285,7.349002720000001,1.7303020380430274,5.16460272,9.34060272,51,21.2,20.8,8.9,10.1,23.4,164,17.27,3.41,0.0,0.0,58424.74,25884.62,6.45,6.95,0.0,0.0,0.0,0.1,1.0,10.8,0,0
2024-07-09,921.0,848241.0,781229961.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.11988119229922714,-0.99278824516254,0.23803327706148544,0.9712569994658314,-0.3527520865490945,-0.9357168190404938,0.46238297290351454,0.8866803180227402,-0.5653446739747425,-0.8248547748594246,0.6601521206712313,0.7511319308705202,8.11660272,9.34060272,6.58060272,5.41660272,5.16460272,6.56860272,9.31660272,8.09260272,6.62860272,9.28060272,8.08060272,7.79260272,6.38860272,6.32860272,8.09260272,6.64060272,5.15260272,9.29260272,7.214888434285714,7.215745577142857,7.359802720000002,1.7323615590941985,5.16460272,9.34060272,51,30.5,32.6,14.1,18.7,38.9,161,24.36,5.5,0.0,0.0,58328.39,42240.31,6.35,7.0,0.0,0.0,0.0,0.5,2.0,16.0,0,0
2024-07-10,922.0,850084.0,783777448.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.1369060579234755,-0.9905840354577969,0.27123391067291047,0.962513462607708,-0.4004539056512667,-0.9163169044870046,0.5221325810768257,0.8528643314021592,-0.6339784927628879,-0.7733506777097289,0.7338853664321995,0.6792733388972927,9.36460272,8.11660272,9.34060272,6.58060272,5.41660272,5.16460272,6.56860272,9.31660272,6.62860272,6.62860272,9.28060272,9.28060272,5.20060272,6.38860272,9.34060272,9.30460272,5.12860272,5.14060272,7.2217455771428565,7.2217455771428565,7.362602720000002,1.7421346511839588,5.16460272,9.36460272,61,24.2,25.7,18.3,15.1,33.5,224,16.15,3.13,0.0,0.0,58227.75,32267.27,6.25,6.8,0.0,0.0,0.0,2.7,6.0,17.4,0,0
2024-07-11,923.0,851929.0,786330467.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.1538905767040619,-0.9880878960910772,0.3041148323275181,0.9526353808033825,-0.4470937929851146,-0.8944870822287952,0.579421098204564,0.8150283375168111,-0.6979441547663436,-0.7161521883143932,0.7998392447397203,0.600214280548367,6.66460272,9.36460272,8.11660272,9.34060272,6.58060272,5.41660272,5.16460272,6.56860272,5.12860272,6.62860272,6.62860272,8.08060272,7.79260272,5.20060272,6.32860272,8.09260272,6.64060272,5.15260272,7.235459862857143,7.224317005714286,7.273802720000002,1.7365048640461258,5.16460272,9.36460272,51,23.1,23.8,16.0,11.2,24.8,296,22.63,4.37,0.0,0.0,58122.79,45834.07,6.6,6.75,0.0,0.0,0.0,0.5,2.0,16.1,0,0
2024-07-12,924.0,853776.0,788889024.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.17082974322534417,-0.985300562686109,0.33663728424691025,0.9416343976591259,-0.492548067953864,-0.8702852410301555,0.6339784927628866,0.7733506777097299,-0.7567706633464616,-0.653680474772007,0.8573146280763319,0.5147928015098315,7.84060272,6.66460272,9.36460272,8.11660272,9.34060272,6.58060272,5.41660272,5.16460272,6.59260272,5.12860272,6.62860272,9.28060272,9.28060272,7.79260272,6.38860272,9.34060272,9.30460272,5.12860272,7.617745577142857,7.310888434285714,7.225402720000003,1.4802841426077138,5.41660272,9.36460272,65,17.8,16.8,11.3,22.3,41.0,342,1.49,0.69,0.0,0.0,58012.52,0.0,1.7,6.4,0.0,0.0,0.0,33.4,14.0,12.2,0,0
2024-07-13,925.0,855625.0,791453125.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1877185654371986,-0.9822228566828407,0.36876293119225995,0.9295234803804003,-0.5366961939916005,-0.8437755598231856,0.6855476064742151,0.7280278011569852,-0.8100248628547756,-0.5863955333706952,0.9057022630804715,0.4239143907098606,6.55660272,7.84060272,6.66460272,9.36460272,8.11660272,9.34060272,6.58060272,5.41660272,8.16460272,6.59260272,5.12860272,6.62860272,8.08060272,9.28060272,5.20060272,6.32860272,8.09260272,6.64060272,7.78060272,7.412888434285714,7.272602720000003,1.2411543014463238,6.55660272,9.36460272,51,18.2,17.1,8.0,12.6,29.9,242,19.89,3.05,0.0,0.0,57897.0,45669.83,5.65,6.65,0.0,0.0,0.0,0.9,7.0,10.0,1,0
2024-07-14,926.0,857476.0,794022776.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.204552066126201,-0.9788556850953578,0.4004539056512668,0.9163169044870045,-0.5794210982045641,-0.815028337516811,0.7338853664321996,0.6792733388972926,-0.8573146280763319,-0.5147928015098314,0.9444892287836616,0.3285423819108337,6.58060272,6.55660272,7.84060272,6.66460272,9.36460272,8.11660272,9.34060272,6.58060272,8.09260272,8.16460272,6.59260272,6.62860272,9.28060272,8.08060272,7.79260272,6.38860272,9.34060272,9.30460272,7.780602719999999,7.412031291428571,7.320202720000002,1.2411543014463238,6.55660272,9.36460272,51,21.7,22.2,9.1,14.8,30.2,213,21.65,3.82,0.0,0.0,57776.4,34177.3,6.8,6.8,0.0,0.0,0.0,0.6,6.0,10.4,1,0
2024-07-15,927.0,859329.0,796597983.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.22132528438243262,-0.9752000402445825,0.4316728524737839,0.9020302369860707,-0.6206094818274223,-0.7841198065767109,0.7787639308347608,0.6273170968742936,-0.8982917515547535,-0.4393995096591405,0.9732643737003822,0.22968774213179688,8.11660272,6.58060272,6.55660272,7.84060272,6.66460272,9.36460272,8.11660272,9.34060272,9.31660272,8.09260272,8.16460272,5.12860272,6.62860272,9.28060272,9.28060272,5.20060272,6.32860272,8.09260272,7.605745577142857,7.40860272,7.419802720000002,1.0573595144773866,6.55660272,9.36460272,3,26.3,26.7,10.9,18.4,32.4,177,21.74,4.21,0.0,0.0,57650.99,37442.6,6.45,6.9,0.0,0.0,0.0,0.0,0.0,12.1,0,0
2024-07-16,928.0,861184.0,799178752.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.23803327706148558,-0.9712569994658314,0.46238297290351477,0.88668031802274,-0.6601521206712316,-0.75113193087052,0.819971762924777,0.5724039727378151,-0.9326545075388224,-0.36077079921678357,0.9917226741361015,0.12839835514655126,9.35260272,8.11660272,6.58060272,6.55660272,7.84060272,6.66460272,9.36460272,8.11660272,6.56860272,9.31660272,8.09260272,6.59260272,6.62860272,6.62860272,8.08060272,7.79260272,6.38860272,9.34060272,7.782317005714286,7.49860272,7.510202720000001,1.2436738203513347,6.55660272,9.36460272,63,19.8,19.0,14.3,16.2,38.5,213,14.02,2.46,0.0,0.0,57520.97,24612.32,5.5,6.6,0.0,0.0,0.0,8.0,10.0,15.3,0,0
2024-07-17,929.0,863041.0,801765089.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.254671120241229,-0.9670277247913203,0.49254806795386485,0.8702852410301549,-0.6979441547663439,-0.7161521883143931,0.8573146280763329,0.5147928015098298,-0.9601498736716023,-0.27948563485160777,0.9996684675143132,0.02574791365498784,9.31660272,9.35260272,8.11660272,6.58060272,6.55660272,7.84060272,6.66460272,9.36460272,5.16460272,6.56860272,9.31660272,8.16460272,5.12860272,6.62860272,9.28060272,9.28060272,5.20060272,6.32860272,7.775459862857143,7.49860272,7.510602720000002,1.2335871038787067,6.55660272,9.35260272,51,23.6,25.0,14.0,11.2,25.2,246,21.35,3.97,0.0,0.0,57386.56,32894.67,6.5,6.7,0.0,0.0,0.0,1.5,9.0,14.7,0,0
2024-07-18,930.0,864900.0,804357000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.2712339106729102,-0.962513462607708,0.5221325810768251,0.8528643314021596,-0.7338853664321997,-0.6792733388972925,0.8906165093267406,0.4547551355561053,-0.980575394063143,-0.19614254142819673,0.9970175264485265,-0.07717546212664811,6.38860272,9.31660272,9.35260272,8.11660272,6.58060272,6.55660272,7.84060272,6.66460272,5.41660272,5.16460272,6.56860272,8.09260272,6.59260272,5.12860272,6.62860272,8.08060272,7.79260272,6.38860272,7.736031291428572,7.485745577142857,7.453802720000001,1.2786001273709457,6.38860272,9.35260272,3,27.3,29.0,15.0,10.4,23.0,122,24.4,4.83,0.0,0.0,57248.0,44955.27,6.6,6.8,0.0,0.0,0.0,0.0,0.0,14.6,0,0
2024-07-19,931.0,866761.0,806954491.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.287716767226167,-0.9577155432887803,0.5511016400746002,0.8344381237138473,-0.7678804460365998,-0.6405931786981754,0.9197204370389467,0.3925739646141717,-0.9937806700284982,-0.11135519690481001,0.9837979515735165,-0.17928075881073494,5.14060272,6.38860272,9.31660272,9.35260272,8.11660272,6.58060272,6.55660272,7.84060272,6.58060272,5.41660272,5.16460272,9.31660272,8.16460272,6.59260272,6.62860272,9.28060272,9.28060272,5.20060272,7.3503170057142855,7.484031291428571,7.313802720000002,1.6069015437876968,5.14060272,9.35260272,3,28.5,29.2,17.8,12.6,20.9,160,17.18,4.17,0.0,0.0,57105.47,29956.38,5.5,6.75,0.0,0.0,0.0,0.0,0.0,18.1,0,0
2024-07-20,932.0,868624.0,809557568.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.30411483232751824,-0.9526353808033824,0.5794210982045642,0.8150283375168109,-0.7998392447397206,-0.6002142805483667,0.9444892287836617,0.3285423819108334,-0.9996684675143132,-0.025747913654987714,0.9601498736716007,-0.27948563485161315,6.34060272,5.14060272,6.38860272,9.31660272,9.35260272,8.11660272,6.58060272,6.55660272,9.34060272,6.58060272,5.41660272,6.56860272,8.09260272,8.16460272,5.12860272,6.62860272,8.08060272,7.79260272,7.319459862857143,7.5500312914285725,7.314202720000002,1.6266361433510124,5.14060272,9.35260272,51,31.5,34.0,17.8,25.9,46.1,195,22.14,5.07,0.0,0.0,56959.22,37526.83,6.85,6.85,0.0,0.0,0.0,0.2,1.0,18.5,1,0
2024-07-21,933.0,870489.0,812166237.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.3204232733919105,-0.9472744722987171,0.6070575744290992,0.7946578517376259,-0.8296770135526182,-0.5582437220268657,0.9648061359537639,0.26296220265651726,-0.9981954330597143,0.060048958514944094,0.9263239682514958,-0.37672789363518305,6.59260272,6.34060272,5.14060272,6.38860272,9.31660272,9.35260272,8.11660272,6.58060272,8.11660272,9.34060272,6.58060272,5.16460272,9.31660272,8.09260272,6.59260272,6.62860272,9.28060272,9.28060272,7.321174148571429,7.5508884342857145,7.321002720000001,1.6257337683990567,5.14060272,9.35260272,51,23.7,26.0,19.4,14.4,27.0,257,17.08,3.29,0.0,0.0,56809.44,29718.22,6.6,6.7,0.0,0.0,0.0,1.1,9.0,18.6,1,0
2024-07-22,934.0,872356.0,814780504.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.3366372842469099,-0.941634397659126,0.6339784927628861,0.7733506777097303,-0.8573146280763321,-0.5147928015098312,0.9805753940631426,0.19614254142819834,-0.9893724130196833,0.1454036738036877,0.882678798325548,-0.469976743027319,8.104602719999999,6.59260272,6.34060272,5.14060272,6.38860272,9.31660272,9.35260272,8.11660272,9.36460272,8.11660272,9.34060272,5.41660272,6.56860272,9.31660272,8.16460272,5.12860272,6.62860272,8.08060272,7.319459862857142,7.46260272,7.417802720000002,1.624761257186992,5.14060272,9.35260272,51,23.0,23.2,16.9,11.5,27.0,240,21.59,3.98,0.0,0.0,56656.32,35528.14,6.7,6.75,0.0,0.0,0.0,0.8,4.0,16.6,0,0
2024-07-23,935.0,874225.0,817400375.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.35275208654909435,-0.9357168190404939,0.6601521206712311,0.7511319308705205,-0.8826787983255465,-0.4699767430273217,0.9917226741361013,0.1283983551465528,-0.9732643737003833,0.229687742131792,0.8296770135526209,-0.5582437220268617,9.30460272,8.104602719999999,6.59260272,6.34060272,5.14060272,6.38860272,9.31660272,9.35260272,6.66460272,9.36460272,8.11660272,6.58060272,5.16460272,6.56860272,8.09260272,6.59260272,6.62860272,9.28060272,7.31260272,7.547459862857143,7.468202720000002,1.6148213523479036,5.14060272,9.31660272,51,21.1,20.2,14.9,27.7,47.2,242,11.07,2.51,0.0,0.0,56500.09,15319.63,5.8,6.45,0.0,0.0,0.0,1.5,8.0,15.4,0,0
2024-07-24,936.0,876096.0,820025856.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.3687629311922596,-0.9295234803804004,0.6855476064742146,0.7280278011569856,-0.905702263080471,-0.42391439070986187,0.9981954330597139,0.06004895851495064,-0.9499899229945015,0.31228055688579315,0.7678804460366018,-0.6405931786981731,8.11660272,9.30460272,8.104602719999999,6.59260272,6.34060272,5.14060272,6.38860272,9.31660272,7.84060272,6.66460272,9.36460272,9.34060272,5.41660272,5.16460272,9.31660272,8.16460272,5.12860272,6.62860272,7.141174148571428,7.458317005714286,7.4294027200000015,1.4183660619575598,5.14060272,9.30460272,51,22.4,21.7,14.1,11.2,24.5,320,16.05,3.04,0.0,0.0,56340.93,28594.27,5.8,6.6,0.0,0.0,0.0,0.8,6.0,14.4,0,0
2024-07-25,937.0,877969.0,822656953.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.38466509970700097,-0.9230562068841761,0.7101350157125355,0.704065522134806,-0.9263239682514947,-0.37672789363518583,0.9999631612477099,-0.008583481082085998,-0.9197204370389478,0.392573964614169,0.6979441547663446,-0.7161521883143922,5.15260272,8.11660272,9.30460272,8.104602719999999,6.59260272,6.34060272,5.14060272,6.38860272,6.55660272,7.84060272,6.66460272,8.11660272,6.58060272,5.41660272,6.56860272,8.09260272,6.59260272,6.62860272,6.96460272,7.3503170057142855,7.3318027200000015,1.5937578235098049,5.14060272,9.30460272,3,24.1,23.1,11.4,13.3,23.0,192,9.26,2.34,0.0,0.0,56179.04,10696.93,5.85,6.7,0.0,0.0,0.0,0.0,0.0,13.2,0,0
2024-07-26,938.0,879844.0,825293672.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.40045390565126615,-0.9163169044870049,0.7338853664321986,0.6792733388972937,-0.9444892287836606,-0.3285423819108367,0.9970175264485268,-0.0771754621266448,-0.8826787983255479,0.4699767430273191,0.620609481827426,-0.7841198065767079,6.472602719999999,5.15260272,8.11660272,9.30460272,8.104602719999999,6.59260272,6.34060272,5.14060272,6.58060272,6.55660272,7.84060272,9.36460272,9.34060272,6.58060272,5.16460272,9.31660272,8.16460272,5.12860272,7.154888434285715,7.25260272,7.238202720000002,1.408427694781412,5.15260272,9.30460272,61,21.1,22.6,17.5,13.3,26.6,227,8.67,1.82,0.0,0.0,56014.59,9688.79,5.15,6.6,0.0,0.0,0.0,9.0,13.0,16.8,0,0
2024-07-27,939.0,881721.0,827936019.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.416124695991474,-0.9093075592922361,0.7567706633464618,0.6536804747720067,-0.9601498736716013,-0.27948563485161093,0.9893724130196833,-0.14540367380368785,-0.8391377545563953,0.5439189543287226,0.5366961939916031,-0.843775559823184,5.26060272,6.472602719999999,5.15260272,8.11660272,9.30460272,8.104602719999999,6.59260272,6.34060272,8.11660272,6.58060272,6.55660272,6.66460272,8.11660272,9.34060272,5.41660272,6.56860272,8.09260272,6.59260272,7.000602720000001,7.160031291428572,7.192602720000002,1.5631506645230044,5.15260272,9.30460272,55,20.2,21.4,14.7,10.4,20.9,245,3.63,0.95,0.0,0.0,55847.79,0.0,4.55,6.45,0.0,0.0,0.0,4.7,12.0,15.3,1,0
2024-07-28,940.0,883600.0,830584000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.4316728524737836,-0.9020302369860708,0.7787639308347604,0.6273170968742942,-0.9732643737003822,-0.22968774213179652,0.9770638564833509,-0.212946519938415,-0.78941791032802,0.6138561418226115,0.4470937929851157,-0.8944870822287947,7.87660272,5.26060272,6.472602719999999,5.15260272,8.11660272,9.30460272,8.104602719999999,6.59260272,9.35260272,8.11660272,6.58060272,7.84060272,9.36460272,8.11660272,6.58060272,5.16460272,9.31660272,8.16460272,7.184031291428572,7.25260272,7.234202720000002,1.5825101218358752,5.15260272,9.30460272,3,23.5,24.2,12.2,11.9,22.0,339,25.64,4.59,0.0,0.0,55678.81,50072.72,6.5,6.5,0.0,0.0,0.0,0.0,0.0,12.8,1,0
2024-07-29,941.0,885481.0,833237621.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.44709379298511365,-0.8944870822287957,0.799839244739719,0.6002142805483687,-0.9837979515735162,-0.17928075881073613,0.9601498736716021,-0.27948563485160827,-0.7338853664322005,0.6792733388972917,0.3527520865490957,-0.9357168190404933,8.104602719999999,7.87660272,5.26060272,6.472602719999999,5.15260272,8.11660272,9.30460272,8.104602719999999,9.31660272,9.35260272,8.11660272,6.55660272,6.66460272,9.36460272,9.34060272,5.41660272,6.56860272,8.09260272,7.18403129142857,7.251745577142857,7.333402720000001,1.5825101218358752,5.15260272,9.30460272,0,27.7,29.2,11.7,9.0,22.0,150,27.06,5.24,0.0,0.0,55507.82,49964.75,6.6,6.6,0.0,0.0,0.0,0.0,0.0,12.8,0,0
2024-07-30,942.0,887364.0,835896888.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.4623829729035145,-0.8866803180227403,0.8199717629247767,0.5724039727378155,-0.9917226741361013,-0.12839835514655265,0.9387101892619448,-0.3447073839879322,-0.6729490241558355,0.7396888608649644,0.2546711202412321,-0.9670277247913195,8.104602719999999,8.104602719999999,7.87660272,5.26060272,6.472602719999999,5.15260272,8.11660272,9.30460272,6.38860272,9.31660272,9.35260272,6.58060272,7.84060272,6.66460272,8.11660272,6.58060272,5.16460272,9.31660272,7.012602719999999,7.162602720000001,7.383802720000002,1.364486716680932,5.15260272,8.11660272,3,31.4,33.8,16.6,11.5,24.8,183,26.07,5.57,0.0,0.0,55335.0,49682.83,6.6,6.6,0.0,0.0,0.0,0.0,0.0,17.5,0,0
2024-07-31,943.0,889249.0,838561807.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.4775358864374881,-0.8786122450571483,0.8391377545563937,0.5439189543287248,-0.9970175264485267,-0.07717546212664579,0.9128458599921357,-0.408304342243893,-0.6070575744291015,0.7946578517376243,0.15389057670406067,-0.9880878960910773,8.104602719999999,8.104602719999999,8.104602719999999,7.87660272,5.26060272,6.472602719999999,5.15260272,8.11660272,5.14060272,6.38860272,9.31660272,8.11660272,6.55660272,7.84060272,9.36460272,9.34060272,5.41660272,6.56860272,7.010888434285714,7.0760312914285715,7.381802720000001,1.362875112190138,5.15260272,8.104602719999999,55,26.5,28.7,19.6,14.4,35.3,105,11.63,2.64,0.0,0.0,55160.29,18926.56,5.7,6.6,0.0,2.1,0.0,2.1,2.0,19.7,0,0
2024-08-01,944.0,891136.0,841232384.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.4925480679538642,-0.8702852410301554,0.8573146280763321,0.5147928015098311,-0.999668467514313,-0.025747913654989248,0.8826787983255479,-0.46997674302731923,-0.5366961939916,0.843775559823186,0.05147875477034791,-0.9986740898848304,6.70060272,8.104602719999999,8.104602719999999,8.104602719999999,7.87660272,5.26060272,6.472602719999999,5.15260272,6.34060272,5.14060272,6.38860272,9.35260272,6.58060272,6.55660272,6.66460272,8.11660272,6.58060272,5.16460272,7.23203129142857,7.098317005714286,7.335402720000002,1.1139489601023005,5.26060272,8.104602719999999,63,20.9,23.4,20.8,14.0,21.2,99,4.5,0.92,0.0,0.0,54982.27,8734.57,4.85,6.45,0.0,20.7,0.0,20.7,10.0,18.7,0,0
2024-08-02,945.0,893025.0,843908625.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.5074150932938452,-0.8617017599480683,0.8744809578310394,0.4850598461951968,-0.9996684675143132,0.025747913654986614,0.8483511978123046,-0.5294338912181841,-0.46238297290351565,0.8866803180227396,-0.05147875477034265,-0.9986740898848308,6.79660272,6.70060272,8.104602719999999,8.104602719999999,8.104602719999999,7.87660272,5.26060272,6.472602719999999,6.59260272,6.34060272,5.14060272,9.31660272,8.11660272,6.58060272,7.84060272,9.36460272,9.34060272,5.41660272,7.278317005714285,7.216602719999999,7.2514027200000015,1.0834484627462824,5.26060272,8.104602719999999,45,26.5,29.0,18.0,9.7,22.0,77,21.52,4.06,0.0,0.0,54800.86,40705.09,6.5,6.5,0.0,0.0,0.0,0.0,0.0,16.4,0,0
2024-08-03,946.0,894916.0,846590536.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5221325810768248,-0.8528643314021597,0.8906165093267403,0.45475513555610586,-0.9970175264485266,0.07717546212664671,0.8100248628547753,-0.5863955333706956,-0.38466509970700014,0.9230562068841766,-0.1538905767040625,-0.9880878960910771,5.16460272,6.79660272,6.70060272,8.104602719999999,8.104602719999999,8.104602719999999,7.87660272,5.26060272,8.104602719999999,6.59260272,6.34060272,6.38860272,9.35260272,8.11660272,6.55660272,6.66460272,8.11660272,6.58060272,7.264602719999999,7.1326027199999995,7.204602720000001,1.1134379192387471,5.16460272,8.104602719999999,51,22.4,23.7,18.2,11.5,27.7,246,17.22,3.18,0.0,0.0,54616.3,26848.87,5.85,6.45,0.0,0.3,0.0,0.3,3.0,17.3,1,0
2024-08-04,947.0,896809.0,849278123.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5366961939916004,-0.8437755598231858,0.9057022630804713,0.423914390709861,-0.9917226741361016,0.12839835514655004,0.7678804460366004,-0.6405931786981747,-0.3041148323275182,0.9526353808033825,-0.254671120241227,-0.9670277247913208,7.87660272,5.16460272,6.79660272,6.70060272,8.104602719999999,8.104602719999999,8.104602719999999,7.87660272,9.30460272,8.104602719999999,6.59260272,5.14060272,9.31660272,9.35260272,6.58060272,7.84060272,9.36460272,9.34060272,7.26460272,7.224317005714285,7.295002720000001,1.1134379192387471,5.16460272,8.104602719999999,61,19.7,20.6,16.9,14.8,31.0,280,6.29,1.41,0.0,0.0,54428.8,0.0,5.15,6.4,0.0,4.5,0.0,4.5,7.0,16.7,1,0
2024-08-05,948.0,898704.0,851971392.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.5511016400745999,-0.8344381237138474,0.9197204370389465,0.3925739646141723,-0.9837979515735165,0.1792807588107353,0.7221165966101168,-0.6917713646142212,-0.22132528438243432,0.9752000402445821,-0.35275208654909407,-0.935716819040494,8.11660272,7.87660272,5.16460272,6.79660272,6.70060272,8.104602719999999,8.104602719999999,8.104602719999999,8.11660272,9.30460272,8.104602719999999,6.34060272,6.38860272,9.31660272,8.11660272,6.55660272,6.66460272,8.11660272,7.266317005714285,7.225174148571428,7.385002720000002,1.1149549638560663,5.16460272,8.11660272,3,25.2,27.0,14.9,10.4,20.5,203,25.1,4.53,0.0,0.0,54238.58,48397.0,6.5,6.5,0.0,0.0,0.0,0.0,0.0,15.0,0,0
2024-08-06,949.0,900601.0,854670349.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.5653446739747425,-0.8248547748594246,0.9326545075388222,0.36077079921678407,-0.9732643737003829,0.22968774213179396,0.672949024155834,-0.7396888608649658,-0.13690605792347854,0.9905840354577966,-0.447093792985111,-0.894487082228797,8.104602719999999,8.11660272,7.87660272,5.16460272,6.79660272,6.70060272,8.104602719999999,8.104602719999999,5.15260272,8.11660272,9.30460272,6.59260272,5.14060272,6.38860272,9.35260272,6.58060272,7.84060272,9.36460272,7.266317005714285,7.139459862857143,7.435802720000002,1.1149549638560663,5.16460272,8.11660272,3,28.1,29.4,15.4,13.3,25.9,189,23.8,4.77,0.0,0.0,54045.86,47863.57,6.4,6.45,0.0,0.0,0.0,0.0,0.0,16.0,0,0
