dataset,cpd_algo,forecast_algo,min_segment,delta,window_days,result_dir,raw_n_detected,residual_n_detected,raw_n_true,residual_n_true,raw_tp,residual_tp,raw_tn,residual_tn,raw_fp,residual_fp,raw_fn,residual_fn,raw_tp_rate,residual_tp_rate,raw_fp_rate,residual_fp_rate,raw_precision,residual_precision,raw_recall,residual_recall,raw_f1_score,residual_f1_score,raw_gmean,residual_gmean,raw_covering,residual_covering,raw_rand_index,residual_rand_index
LUCID_3,cpmMS,HybridLRXGB,28,3,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_3/cpd_cpmMS_ms28_d3_w28/forecast_HybridLRXGB,0.0,0.0,6.0,6.0,0.0,0.0,360.0,360.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009144793812893785,0.009144793812893785,0.3240661726177109,0.3240661726177109
LUCID_3,cpmMS,Lasso,28,3,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_3/cpd_cpmMS_ms28_d3_w28/forecast_Lasso,0.0,0.0,6.0,6.0,0.0,0.0,360.0,360.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009144793812893785,0.009144793812893785,0.3240661726177109,0.3240661726177109
LUCID_3,cpmMS,HybridLassoMLP,28,3,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_3/cpd_cpmMS_ms28_d3_w28/forecast_HybridLassoMLP,0.0,0.0,6.0,6.0,0.0,0.0,360.0,360.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009144793812893785,0.009144793812893785,0.3240661726177109,0.3240661726177109
LUCID_3,cpmMS,MLP,28,3,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_3/cpd_cpmMS_ms28_d3_w28/forecast_MLP,0.0,0.0,6.0,6.0,0.0,0.0,360.0,360.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009144793812893785,0.009144793812893785,0.3240661726177109,0.3240661726177109
LUCID_3,cpmMS,LR,28,3,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_3/cpd_cpmMS_ms28_d3_w28/forecast_LR,0.0,0.0,6.0,6.0,0.0,0.0,360.0,360.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009144793812893785,0.009144793812893785,0.3240661726177109,0.3240661726177109
LUCID_3,cpmMS,LSVR,28,3,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_3/cpd_cpmMS_ms28_d3_w28/forecast_LSVR,0.0,0.0,6.0,6.0,0.0,0.0,360.0,360.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009144793812893785,0.009144793812893785,0.3240661726177109,0.3240661726177109
LUCID_3,cpmMS,XGB,28,3,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_3/cpd_cpmMS_ms28_d3_w28/forecast_XGB,0.0,0.0,6.0,6.0,0.0,0.0,360.0,360.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009144793812893785,0.009144793812893785,0.3240661726177109,0.3240661726177109
LUCID_3,cpmMS,SGD,28,3,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_3/cpd_cpmMS_ms28_d3_w28/forecast_SGD,0.0,0.0,6.0,6.0,0.0,0.0,360.0,360.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009144793812893785,0.009144793812893785,0.3240661726177109,0.3240661726177109
LUCID_3,cpmMS,SARIMAX,28,3,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_3/cpd_cpmMS_ms28_d3_w28/forecast_SARIMAX,0.0,0.0,6.0,6.0,0.0,0.0,360.0,360.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009144793812893785,0.009144793812893785,0.3240661726177109,0.3240661726177109
LUCID_3,cpmMS,SVR,28,3,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_3/cpd_cpmMS_ms28_d3_w28/forecast_SVR,0.0,0.0,6.0,6.0,0.0,0.0,360.0,360.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009144793812893785,0.009144793812893785,0.3240661726177109,0.3240661726177109
LUCID_3,cpmMS,KNN,28,3,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_3/cpd_cpmMS_ms28_d3_w28/forecast_KNN,0.0,0.0,6.0,6.0,0.0,0.0,360.0,360.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009144793812893785,0.009144793812893785,0.3240661726177109,0.3240661726177109
LUCID_3,cpmMS,HybridLassoXGB,28,3,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_3/cpd_cpmMS_ms28_d3_w28/forecast_HybridLassoXGB,0.0,0.0,6.0,6.0,0.0,0.0,360.0,360.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009144793812893785,0.009144793812893785,0.3240661726177109,0.3240661726177109
LUCID_3,cpmMS,HybridKNNMLP,28,3,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_3/cpd_cpmMS_ms28_d3_w28/forecast_HybridKNNMLP,0.0,0.0,6.0,6.0,0.0,0.0,360.0,360.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009144793812893785,0.009144793812893785,0.3240661726177109,0.3240661726177109
LUCID_3,cpmMS,ARIMA,28,3,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_3/cpd_cpmMS_ms28_d3_w28/forecast_ARIMA,0.0,0.0,6.0,6.0,0.0,0.0,360.0,360.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009144793812893785,0.009144793812893785,0.3240661726177109,0.3240661726177109
LUCID_3,Window,HybridLRXGB,28,3,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_3/cpd_Window_ms28_d3_w28/forecast_HybridLRXGB,2.0,5.0,6.0,6.0,1.0,1.0,359.0,356.0,1.0,4.0,5.0,5.0,0.16666666666666666,0.16666666666666666,0.002777777777777778,0.011111111111111112,0.5,0.2,0.16666666666666666,0.16666666666666666,0.25,0.1818181818181818,0.4076808846434962,0.40597390903211356,0.10723240115718419,0.13088243934979246,0.7121640841380343,0.7413129725278839
LUCID_3,Window,Lasso,28,3,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_3/cpd_Window_ms28_d3_w28/forecast_Lasso,2.0,5.0,6.0,6.0,1.0,2.0,359.0,357.0,1.0,3.0,5.0,4.0,0.16666666666666666,0.3333333333333333,0.002777777777777778,0.008333333333333333,0.5,0.4,0.16666666666666666,0.3333333333333333,0.25,0.3636363636363636,0.4076808846434962,0.5749396103553447,0.10723240115718419,0.10992318048625961,0.7121640841380343,0.775117898046261
LUCID_3,Window,HybridLassoMLP,28,3,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_3/cpd_Window_ms28_d3_w28/forecast_HybridLassoMLP,2.0,5.0,6.0,6.0,1.0,1.0,359.0,356.0,1.0,4.0,5.0,5.0,0.16666666666666666,0.16666666666666666,0.002777777777777778,0.011111111111111112,0.5,0.2,0.16666666666666666,0.16666666666666666,0.25,0.1818181818181818,0.4076808846434962,0.40597390903211356,0.10723240115718419,0.13102058203856196,0.7121640841380343,0.7413728572497942
LUCID_3,Window,MLP,28,3,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_3/cpd_Window_ms28_d3_w28/forecast_MLP,2.0,5.0,6.0,6.0,1.0,2.0,359.0,357.0,1.0,3.0,5.0,4.0,0.16666666666666666,0.3333333333333333,0.002777777777777778,0.008333333333333333,0.5,0.4,0.16666666666666666,0.3333333333333333,0.25,0.3636363636363636,0.4076808846434962,0.5749396103553447,0.10723240115718419,0.10549180327868853,0.7121640841380343,0.7605060259001423
LUCID_3,Window,LR,28,3,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_3/cpd_Window_ms28_d3_w28/forecast_LR,2.0,6.0,6.0,6.0,1.0,1.0,359.0,355.0,1.0,5.0,5.0,5.0,0.16666666666666666,0.16666666666666666,0.002777777777777778,0.013888888888888888,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.25,0.16666666666666666,0.4076808846434962,0.4054033199812896,0.10723240115718419,0.2854617823652432,0.7121640841380343,0.7412231454450183
LUCID_3,Window,LSVR,28,3,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_3/cpd_Window_ms28_d3_w28/forecast_LSVR,2.0,5.0,6.0,6.0,1.0,1.0,359.0,356.0,1.0,4.0,5.0,5.0,0.16666666666666666,0.16666666666666666,0.002777777777777778,0.011111111111111112,0.5,0.2,0.16666666666666666,0.16666666666666666,0.25,0.1818181818181818,0.4076808846434962,0.40597390903211356,0.10723240115718419,0.11996059389519766,0.7121640841380343,0.7628714724155999
LUCID_3,Window,XGB,28,3,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_3/cpd_Window_ms28_d3_w28/forecast_XGB,2.0,5.0,6.0,6.0,1.0,2.0,359.0,357.0,1.0,3.0,5.0,4.0,0.16666666666666666,0.3333333333333333,0.002777777777777778,0.008333333333333333,0.5,0.4,0.16666666666666666,0.3333333333333333,0.25,0.3636363636363636,0.4076808846434962,0.5749396103553447,0.10723240115718419,0.10723240115718419,0.7121640841380343,0.7649674376824612
LUCID_3,Window,SGD,28,3,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_3/cpd_Window_ms28_d3_w28/forecast_SGD,2.0,4.0,6.0,6.0,1.0,1.0,359.0,357.0,1.0,3.0,5.0,5.0,0.16666666666666666,0.16666666666666666,0.002777777777777778,0.008333333333333333,0.5,0.25,0.16666666666666666,0.16666666666666666,0.25,0.2,0.4076808846434962,0.4065436972550156,0.10723240115718419,0.10811371653870099,0.7121640841380343,0.6818773860318886
LUCID_3,Window,SARIMAX,28,3,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_3/cpd_Window_ms28_d3_w28/forecast_SARIMAX,2.0,5.0,6.0,6.0,1.0,1.0,359.0,356.0,1.0,4.0,5.0,5.0,0.16666666666666666,0.16666666666666666,0.002777777777777778,0.011111111111111112,0.5,0.2,0.16666666666666666,0.16666666666666666,0.25,0.1818181818181818,0.4076808846434962,0.40597390903211356,0.10723240115718419,0.13088243934979246,0.7121640841380343,0.7413129725278839
LUCID_3,Window,SVR,28,3,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_3/cpd_Window_ms28_d3_w28/forecast_SVR,2.0,6.0,6.0,6.0,1.0,1.0,359.0,355.0,1.0,5.0,5.0,5.0,0.16666666666666666,0.16666666666666666,0.002777777777777778,0.013888888888888888,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.25,0.16666666666666666,0.4076808846434962,0.4054033199812896,0.10723240115718419,0.2876806544653471,0.7121640841380343,0.7399356239239464
LUCID_3,Window,KNN,28,3,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_3/cpd_Window_ms28_d3_w28/forecast_KNN,2.0,5.0,6.0,6.0,1.0,1.0,359.0,356.0,1.0,4.0,5.0,5.0,0.16666666666666666,0.16666666666666666,0.002777777777777778,0.011111111111111112,0.5,0.2,0.16666666666666666,0.16666666666666666,0.25,0.1818181818181818,0.4076808846434962,0.40597390903211356,0.10723240115718419,0.13088243934979246,0.7121640841380343,0.7413129725278839
LUCID_3,Window,HybridLassoXGB,28,3,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_3/cpd_Window_ms28_d3_w28/forecast_HybridLassoXGB,2.0,5.0,6.0,6.0,1.0,1.0,359.0,356.0,1.0,4.0,5.0,5.0,0.16666666666666666,0.16666666666666666,0.002777777777777778,0.011111111111111112,0.5,0.2,0.16666666666666666,0.16666666666666666,0.25,0.1818181818181818,0.4076808846434962,0.40597390903211356,0.10723240115718419,0.13088243934979246,0.7121640841380343,0.7413129725278839
LUCID_3,Window,HybridKNNMLP,28,3,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_3/cpd_Window_ms28_d3_w28/forecast_HybridKNNMLP,2.0,5.0,6.0,6.0,1.0,2.0,359.0,357.0,1.0,3.0,5.0,4.0,0.16666666666666666,0.3333333333333333,0.002777777777777778,0.008333333333333333,0.5,0.4,0.16666666666666666,0.3333333333333333,0.25,0.3636363636363636,0.4076808846434962,0.5749396103553447,0.10723240115718419,0.1073705438459537,0.7121640841380343,0.7650273224043715
LUCID_3,Window,ARIMA,28,3,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_3/cpd_Window_ms28_d3_w28/forecast_ARIMA,2.0,5.0,6.0,6.0,1.0,1.0,359.0,356.0,1.0,4.0,5.0,5.0,0.16666666666666666,0.16666666666666666,0.002777777777777778,0.011111111111111112,0.5,0.2,0.16666666666666666,0.16666666666666666,0.25,0.1818181818181818,0.4076808846434962,0.40597390903211356,0.10723240115718419,0.13088243934979246,0.7121640841380343,0.7413129725278839
LUCID_3,TwoSample,HybridLRXGB,28,3,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_3/cpd_TwoSample_ms28_d3_w28/forecast_HybridLRXGB,0.0,0.0,6.0,6.0,0.0,0.0,360.0,360.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009144793812893785,0.009144793812893785,0.3240661726177109,0.3240661726177109
LUCID_3,TwoSample,Lasso,28,3,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_3/cpd_TwoSample_ms28_d3_w28/forecast_Lasso,0.0,0.0,6.0,6.0,0.0,0.0,360.0,360.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009144793812893785,0.009144793812893785,0.3240661726177109,0.3240661726177109
LUCID_3,TwoSample,HybridLassoMLP,28,3,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_3/cpd_TwoSample_ms28_d3_w28/forecast_HybridLassoMLP,0.0,0.0,6.0,6.0,0.0,0.0,360.0,360.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009144793812893785,0.009144793812893785,0.3240661726177109,0.3240661726177109
LUCID_3,TwoSample,MLP,28,3,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_3/cpd_TwoSample_ms28_d3_w28/forecast_MLP,0.0,0.0,6.0,6.0,0.0,0.0,360.0,360.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009144793812893785,0.009144793812893785,0.3240661726177109,0.3240661726177109
LUCID_3,TwoSample,LR,28,3,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_3/cpd_TwoSample_ms28_d3_w28/forecast_LR,0.0,0.0,6.0,6.0,0.0,0.0,360.0,360.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009144793812893785,0.009144793812893785,0.3240661726177109,0.3240661726177109
LUCID_3,TwoSample,LSVR,28,3,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_3/cpd_TwoSample_ms28_d3_w28/forecast_LSVR,0.0,0.0,6.0,6.0,0.0,0.0,360.0,360.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009144793812893785,0.009144793812893785,0.3240661726177109,0.3240661726177109
LUCID_3,TwoSample,XGB,28,3,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_3/cpd_TwoSample_ms28_d3_w28/forecast_XGB,0.0,0.0,6.0,6.0,0.0,0.0,360.0,360.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009144793812893785,0.009144793812893785,0.3240661726177109,0.3240661726177109
LUCID_3,TwoSample,SGD,28,3,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_3/cpd_TwoSample_ms28_d3_w28/forecast_SGD,0.0,0.0,6.0,6.0,0.0,0.0,360.0,360.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009144793812893785,0.009144793812893785,0.3240661726177109,0.3240661726177109
LUCID_3,TwoSample,SARIMAX,28,3,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_3/cpd_TwoSample_ms28_d3_w28/forecast_SARIMAX,0.0,0.0,6.0,6.0,0.0,0.0,360.0,360.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009144793812893785,0.009144793812893785,0.3240661726177109,0.3240661726177109
LUCID_3,TwoSample,SVR,28,3,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_3/cpd_TwoSample_ms28_d3_w28/forecast_SVR,0.0,0.0,6.0,6.0,0.0,0.0,360.0,360.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009144793812893785,0.009144793812893785,0.3240661726177109,0.3240661726177109
LUCID_3,TwoSample,KNN,28,3,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_3/cpd_TwoSample_ms28_d3_w28/forecast_KNN,0.0,0.0,6.0,6.0,0.0,0.0,360.0,360.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009144793812893785,0.009144793812893785,0.3240661726177109,0.3240661726177109
LUCID_3,TwoSample,HybridLassoXGB,28,3,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_3/cpd_TwoSample_ms28_d3_w28/forecast_HybridLassoXGB,0.0,0.0,6.0,6.0,0.0,0.0,360.0,360.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009144793812893785,0.009144793812893785,0.3240661726177109,0.3240661726177109
LUCID_3,TwoSample,HybridKNNMLP,28,3,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_3/cpd_TwoSample_ms28_d3_w28/forecast_HybridKNNMLP,0.0,0.0,6.0,6.0,0.0,0.0,360.0,360.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009144793812893785,0.009144793812893785,0.3240661726177109,0.3240661726177109
LUCID_3,TwoSample,ARIMA,28,3,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_3/cpd_TwoSample_ms28_d3_w28/forecast_ARIMA,0.0,0.0,6.0,6.0,0.0,0.0,360.0,360.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009144793812893785,0.009144793812893785,0.3240661726177109,0.3240661726177109
LUCID_1,cpmMS,HybridLRXGB,28,7,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_1/cpd_cpmMS_ms28_d7_w28/forecast_HybridLRXGB,0.0,0.0,3.0,3.0,0.0,0.0,363.0,363.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007173997431992594,0.007173997431992594,0.3796691369114455,0.3796691369114455
LUCID_1,cpmMS,Lasso,28,7,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_1/cpd_cpmMS_ms28_d7_w28/forecast_Lasso,0.0,0.0,3.0,3.0,0.0,0.0,363.0,363.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007173997431992594,0.007173997431992594,0.3796691369114455,0.3796691369114455
LUCID_1,cpmMS,HybridLassoMLP,28,7,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_1/cpd_cpmMS_ms28_d7_w28/forecast_HybridLassoMLP,0.0,0.0,3.0,3.0,0.0,0.0,363.0,363.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007173997431992594,0.007173997431992594,0.3796691369114455,0.3796691369114455
LUCID_1,cpmMS,MLP,28,7,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_1/cpd_cpmMS_ms28_d7_w28/forecast_MLP,0.0,0.0,3.0,3.0,0.0,0.0,363.0,363.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007173997431992594,0.007173997431992594,0.3796691369114455,0.3796691369114455
LUCID_1,cpmMS,LR,28,7,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_1/cpd_cpmMS_ms28_d7_w28/forecast_LR,0.0,0.0,3.0,3.0,0.0,0.0,363.0,363.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007173997431992594,0.007173997431992594,0.3796691369114455,0.3796691369114455
LUCID_1,cpmMS,LSVR,28,7,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_1/cpd_cpmMS_ms28_d7_w28/forecast_LSVR,0.0,0.0,3.0,3.0,0.0,0.0,363.0,363.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007173997431992594,0.007173997431992594,0.3796691369114455,0.3796691369114455
LUCID_1,cpmMS,XGB,28,7,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_1/cpd_cpmMS_ms28_d7_w28/forecast_XGB,0.0,0.0,3.0,3.0,0.0,0.0,363.0,363.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007173997431992594,0.007173997431992594,0.3796691369114455,0.3796691369114455
LUCID_1,cpmMS,SGD,28,7,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_1/cpd_cpmMS_ms28_d7_w28/forecast_SGD,0.0,0.0,3.0,3.0,0.0,0.0,363.0,363.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007173997431992594,0.007173997431992594,0.3796691369114455,0.3796691369114455
LUCID_1,cpmMS,SARIMAX,28,7,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_1/cpd_cpmMS_ms28_d7_w28/forecast_SARIMAX,0.0,0.0,3.0,3.0,0.0,0.0,363.0,363.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007173997431992594,0.007173997431992594,0.3796691369114455,0.3796691369114455
LUCID_1,cpmMS,SVR,28,7,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_1/cpd_cpmMS_ms28_d7_w28/forecast_SVR,0.0,0.0,3.0,3.0,0.0,0.0,363.0,363.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007173997431992594,0.007173997431992594,0.3796691369114455,0.3796691369114455
LUCID_1,cpmMS,KNN,28,7,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_1/cpd_cpmMS_ms28_d7_w28/forecast_KNN,0.0,0.0,3.0,3.0,0.0,0.0,363.0,363.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007173997431992594,0.007173997431992594,0.3796691369114455,0.3796691369114455
LUCID_1,cpmMS,HybridLassoXGB,28,7,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_1/cpd_cpmMS_ms28_d7_w28/forecast_HybridLassoXGB,0.0,0.0,3.0,3.0,0.0,0.0,363.0,363.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007173997431992594,0.007173997431992594,0.3796691369114455,0.3796691369114455
LUCID_1,cpmMS,HybridKNNMLP,28,7,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_1/cpd_cpmMS_ms28_d7_w28/forecast_HybridKNNMLP,0.0,0.0,3.0,3.0,0.0,0.0,363.0,363.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007173997431992594,0.007173997431992594,0.3796691369114455,0.3796691369114455
LUCID_1,cpmMS,ARIMA,28,7,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_1/cpd_cpmMS_ms28_d7_w28/forecast_ARIMA,0.0,0.0,3.0,3.0,0.0,0.0,363.0,363.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007173997431992594,0.007173997431992594,0.3796691369114455,0.3796691369114455
LUCID_1,sbs,HybridLRXGB,28,1,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_1/cpd_sbs_ms28_d1_w28/forecast_HybridLRXGB,0.0,0.0,3.0,3.0,0.0,0.0,363.0,363.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007173997431992594,0.007173997431992594,0.3796691369114455,0.3796691369114455
LUCID_1,sbs,Lasso,28,1,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_1/cpd_sbs_ms28_d1_w28/forecast_Lasso,0.0,0.0,3.0,3.0,0.0,0.0,363.0,363.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007173997431992594,0.007173997431992594,0.3796691369114455,0.3796691369114455
LUCID_1,sbs,HybridLassoMLP,28,1,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_1/cpd_sbs_ms28_d1_w28/forecast_HybridLassoMLP,0.0,0.0,3.0,3.0,0.0,0.0,363.0,363.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007173997431992594,0.007173997431992594,0.3796691369114455,0.3796691369114455
LUCID_1,sbs,MLP,28,1,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_1/cpd_sbs_ms28_d1_w28/forecast_MLP,0.0,0.0,3.0,3.0,0.0,0.0,363.0,363.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007173997431992594,0.007173997431992594,0.3796691369114455,0.3796691369114455
