Date/Time,Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),NaturalGas:Facility [J](Hourly) 
 10/20  21:00:00,8999331.820964705,8999331.820964705,0.0 
 10/20  22:00:00,8113188.731125657,8113188.731125657,0.0 
 10/20  23:00:00,6365454.451684226,6365454.451684226,0.0 
 10/20  24:00:00,8569604.825749658,8569604.82574966,0.0 
 10/21  01:00:00,8794604.825749658,8794604.82574966,0.0 
 10/21  02:00:00,9469604.825749658,9469604.82574966,0.0 
 10/21  03:00:00,9469604.825749658,9469604.82574966,0.0 
 10/21  04:00:00,9469604.825749658,9469604.82574966,0.0 
 10/21  05:00:00,9469604.825749658,9469604.82574966,0.0 
 10/21  06:00:00,24270153.07384608,24270153.073846076,0.0 
 10/21  07:00:00,22311651.15343936,22311651.15343936,0.0 
 10/21  08:00:00,33443488.413274825,33443488.413274825,0.0 
 10/21  09:00:00,33764849.41277862,33764849.41277863,0.0 
 10/21  10:00:00,33443689.755870312,33443689.755870316,0.0 
 10/21  11:00:00,35977573.82566314,35977573.82566314,0.0 
 10/21  12:00:00,32649429.14273497,32649429.14273497,0.0 
 10/21  13:00:00,37739171.93358051,37739171.93358051,0.0 
 10/21  14:00:00,36757497.64076814,36757497.64076814,0.0 
 10/21  15:00:00,38750902.82010614,38750902.82010615,0.0 
 10/21  16:00:00,38882973.66205515,38882973.66205515,0.0 
 10/21  17:00:00,26879790.548419494,26879790.54841949,0.0 
 10/21  18:00:00,19449072.037782613,19449072.03778261,0.0 
 10/21  19:00:00,9983935.254119202,9983935.254119204,0.0 
 10/21  20:00:00,8999331.820964705,8999331.820964705,0.0 
 10/21  21:00:00,8999331.820964705,8999331.820964705,0.0 
 10/21  22:00:00,8113188.731125657,8113188.731125657,0.0 
 10/21  23:00:00,6815454.451684226,6815454.451684226,0.0 
 10/21  24:00:00,9469604.825749658,9469604.82574966,0.0 
 10/22  01:00:00,9469604.825749658,9469604.82574966,0.0 
 10/22  02:00:00,9469604.825749658,9469604.82574966,0.0 
 10/22  03:00:00,9469604.825749658,9469604.82574966,0.0 
 10/22  04:00:00,9469604.825749658,9469604.82574966,0.0 
 10/22  05:00:00,9469604.825749658,9469604.82574966,0.0 
 10/22  06:00:00,23657279.155501876,23657279.15550188,0.0 
 10/22  07:00:00,22225836.026772637,22225836.026772633,0.0 
 10/22  08:00:00,32942357.284980375,32942357.28498038,0.0 
 10/22  09:00:00,33171229.092913266,33171229.092913263,0.0 
 10/22  10:00:00,32197698.460956488,32197698.460956488,0.0 
 10/22  11:00:00,34067561.584619105,34067561.584619105,0.0 
 10/22  12:00:00,29596367.730607405,29596367.7306074,0.0 
 10/22  13:00:00,32858869.850101404,32858869.85010141,0.0 
 10/22  14:00:00,31547326.181766562,31547326.181766562,0.0 
 10/22  15:00:00,33002339.62539058,33002339.625390586,0.0 
 10/22  16:00:00,32939802.65169607,32939802.65169607,0.0 
 10/22  17:00:00,23230452.85704717,23230452.85704717,0.0 
 10/22  18:00:00,20349072.037782613,20349072.03778261,0.0 
 10/22  19:00:00,10883935.254119202,10883935.254119204,0.0 
 10/22  20:00:00,9899331.820964705,9899331.820964705,0.0 
 10/22  21:00:00,9899331.820964705,9899331.820964705,0.0 
 10/22  22:00:00,9013188.731125657,9013188.731125657,0.0 
 10/22  23:00:00,7265454.451684226,7265454.451684226,0.0 
 10/22  24:00:00,9469604.825749658,9469604.82574966,0.0 
 10/23  01:00:00,9469604.825749658,9469604.82574966,0.0 
 10/23  02:00:00,9469604.825749658,9469604.82574966,0.0 
 10/23  03:00:00,9469604.825749658,9469604.82574966,0.0 
 10/23  04:00:00,9469604.825749658,9469604.82574966,0.0 
 10/23  05:00:00,9469604.825749658,9469604.82574966,0.0 
 10/23  06:00:00,22724260.020183798,22724260.020183794,0.0 
 10/23  07:00:00,26644233.703717884,26644233.70371788,0.0 
 10/23  08:00:00,31988095.388165236,31988095.38816524,0.0 
 10/23  09:00:00,31286874.449348524,31286874.449348524,0.0 
 10/23  10:00:00,30502807.77201112,30502807.772011124,0.0 
 10/23  11:00:00,31823416.359228857,31823416.359228857,0.0 
 10/23  12:00:00,29580304.35489277,29580304.354892768,0.0 
 10/23  13:00:00,31843474.767308064,31843474.767308068,0.0 
 10/23  14:00:00,30568807.83314875,30568807.833148755,0.0 
 10/23  15:00:00,31687487.148578424,31687487.148578424,0.0 
 10/23  16:00:00,32119793.482702248,32119793.482702248,0.0 
 10/23  17:00:00,25944674.74647596,25944674.746475957,0.0 
 10/23  18:00:00,21705347.72491649,21705347.72491649,0.0 
 10/23  19:00:00,10883935.254119202,10883935.254119204,0.0 
 10/23  20:00:00,9899331.820964705,9899331.820964705,0.0 
 10/23  21:00:00,9899331.820964705,9899331.820964705,0.0 
 10/23  22:00:00,9013188.731125657,9013188.731125657,0.0 
 10/23  23:00:00,7265454.451684226,7265454.451684226,0.0 
 10/23  24:00:00,6404338.596677196,6404338.596677196,0.0 
 10/24  01:00:00,6404338.596677196,6404338.596677196,0.0 
 10/24  02:00:00,6404338.596677196,6404338.596677196,0.0 
 10/24  03:00:00,6404338.596677196,6404338.596677196,0.0 
 10/24  04:00:00,6404338.596677196,6404338.596677196,0.0 
 10/24  05:00:00,6404338.596677196,6404338.596677196,0.0 
 10/24  06:00:00,7595938.596677196,7595938.596677196,0.0 
