,trend,"s(1,7)","s(2,7)","s(3,7)","s(4,7)","s(5,7)","s(6,7)","s(7,7)","sin(1,freq=YE-DEC)","cos(1,freq=YE-DEC)","sin(2,freq=YE-DEC)","cos(2,freq=YE-DEC)",lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_12,lag_13,lag_14,lag_15,rolling_mean_7,rolling_mean_14,rolling_mean_30,rolling_std_7,rolling_min_7,rolling_max_7,is_weekend,is_holiday
2004-07-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1065908776.157174,1112188741.7297423,1064887307.3924488,1094352338.986199,1098314124.1016695,1095927964.0793393,1113349299.950388,664174103.8412467,1066881129.352672,1123008983.3559551,568366462.0872988,200472740.40190384,1092132650.342423,983788319.0927173,576809656.1956149,19748144.86618951,1064887307.3924488,1113349299.950388,0,0
2004-07-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1092021484.5788696,1065908776.157174,1112188741.7297423,1064887307.3924488,1094352338.986199,1098314124.1016695,1095927964.0793393,1113349299.950388,1012055065.051322,1066881129.352672,1123008983.3559551,568366462.0872988,1089085819.5750632,1021192249.2706865,625525370.2193807,17439510.92156956,1064887307.3924488,1112188741.7297423,0,0
2004-07-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1152899031.6762009,1092021484.5788696,1065908776.157174,1112188741.7297423,1064887307.3924488,1094352338.986199,1098314124.1016695,1095927964.0793393,638983006.9898634,1012055065.051322,1066881129.352672,1123008983.3559551,1097224543.517472,1023327252.7221328,664642329.1347232,29962361.256732747,1064887307.3924488,1152899031.6762009,0,0
2004-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1184392616.1846175,1152899031.6762009,1092021484.5788696,1065908776.157174,1112188741.7297423,1064887307.3924488,1094352338.986199,1098314124.1016695,1054639164.222724,638983006.9898634,1012055065.051322,1066881129.352672,1109521470.9578931,1031720930.3529861,686193922.8537185,44581467.16556218,1064887307.3924488,1184392616.1846175,1,0
2004-07-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1172359016.1757598,1184392616.1846175,1152899031.6762009,1092021484.5788696,1065908776.157174,1112188741.7297423,1064887307.3924488,1094352338.986199,664174103.8412467,1054639164.222724,638983006.9898634,1012055065.051322,1120665281.9849732,1043171212.5761602,706798502.572675,49622249.9533338,1064887307.3924488,1184392616.1846175,1,0
2004-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1152068185.6968827,1172359016.1757598,1184392616.1846175,1152899031.6762009,1092021484.5788696,1065908776.157174,1112188741.7297423,1064887307.3924488,1113349299.950388,664174103.8412467,1054639164.222724,638983006.9898634,1133119693.1713212,1079820153.912376,728126050.5344931,43900226.93276964,1065908776.157174,1184392616.1846175,0,0
2004-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1095248217.0125108,1152068185.6968827,1172359016.1757598,1184392616.1846175,1152899031.6762009,1092021484.5788696,1065908776.157174,1112188741.7297423,1095927964.0793393,1113349299.950388,664174103.8412467,1054639164.222724,1130699618.2117164,1082720800.5402176,746081238.7986596,45677357.9705504,1065908776.157174,1184392616.1846175,0,0
2004-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1058862383.8885657,1095248217.0125108,1152068185.6968827,1172359016.1757598,1184392616.1846175,1152899031.6762009,1092021484.5788696,1065908776.157174,1098314124.1016695,1095927964.0793393,1113349299.950388,664174103.8412467,1129692990.7447724,1110912820.5435977,779311743.0066111,47388761.17829515,1058862383.8885657,1184392616.1846175,0,0
2004-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1098976605.5556755,1058862383.8885657,1095248217.0125108,1152068185.6968827,1172359016.1757598,1184392616.1846175,1152899031.6762009,1092021484.5788696,1094352338.986199,1098314124.1016695,1095927964.0793393,1113349299.950388,1130686579.4557445,1109886199.515404,821901984.6460735,46532446.61644229,1058862383.8885657,1184392616.1846175,0,0
2004-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1131913336.107381,1098976605.5556755,1058862383.8885657,1095248217.0125108,1152068185.6968827,1172359016.1757598,1184392616.1846175,1152899031.6762009,1064887307.3924488,1094352338.986199,1098314124.1016695,1095927964.0793393,1127688622.9459133,1112456583.2316926,857387944.5046662,45528030.23827668,1058862383.8885657,1184392616.1846175,0,0
2004-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1138476751.091697,1131913336.107381,1098976605.5556755,1058862383.8885657,1095248217.0125108,1152068185.6968827,1172359016.1757598,1184392616.1846175,1112188741.7297423,1064887307.3924488,1094352338.986199,1098314124.1016695,1121129213.6469245,1115325342.302409,880402255.178548,38808652.66809629,1058862383.8885657,1172359016.1757598,1,0
2004-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1132589261.3453343,1138476751.091697,1131913336.107381,1098976605.5556755,1058862383.8885657,1095248217.0125108,1152068185.6968827,1172359016.1757598,1065908776.157174,1112188741.7297423,1064887307.3924488,1094352338.986199,1115447820.099721,1118056551.0423472,903056593.5443146,32448835.441651758,1058862383.8885657,1152068185.6968827,1,0
2004-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1113229918.072816,1132589261.3453343,1138476751.091697,1131913336.107381,1098976605.5556755,1058862383.8885657,1095248217.0125108,1152068185.6968827,1092021484.5788696,1065908776.157174,1112188741.7297423,1064887307.3924488,1109899496.1534257,1121509594.6623733,922347825.1116192,28183748.720838297,1058862383.8885657,1138476751.091697,0,0
2004-07-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1094763398.7930608,1113229918.072816,1132589261.3453343,1138476751.091697,1131913336.107381,1098976605.5556755,1058862383.8885657,1095248217.0125108,1152899031.6762009,1092021484.5788696,1065908776.157174,1112188741.7297423,1109830236.40779,1120264927.3097532,941883108.8761578,28226317.613789104,1058862383.8885657,1138476751.091697,0,0
2004-07-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1089328430.4412932,1094763398.7930608,1113229918.072816,1132589261.3453343,1138476751.091697,1131913336.107381,1098976605.5556755,1058862383.8885657,1184392616.1846175,1152899031.6762009,1092021484.5788696,1065908776.157174,1114182528.7724652,1121937759.7586188,974622873.8011776,20291028.197540604,1089328430.4412932,1138476751.091697,0,0
2004-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1037381936.2765446,1089328430.4412932,1094763398.7930608,1113229918.072816,1132589261.3453343,1138476751.091697,1131913336.107381,1098976605.5556755,1172359016.1757598,1184392616.1846175,1152899031.6762009,1092021484.5788696,1105383290.304018,1118034934.8798814,1023933992.6865717,35579675.08601288,1037381936.2765446,1138476751.091697,0,0
2004-07-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1044939359.7061971,1037381936.2765446,1089328430.4412932,1094763398.7930608,1113229918.072816,1132589261.3453343,1138476751.091697,1131913336.107381,1152068185.6968827,1172359016.1757598,1184392616.1846175,1152899031.6762009,1092958436.5324204,1110323529.739167,1052082879.9967151,39716634.114737816,1037381936.2765446,1138476751.091697,0,0
2004-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1077184219.4215455,1044939359.7061971,1037381936.2765446,1089328430.4412932,1094763398.7930608,1113229918.072816,1132589261.3453343,1138476751.091697,1095248217.0125108,1152068185.6968827,1172359016.1757598,1184392616.1846175,1084202360.5795417,1102665787.113233,1069043471.9078565,34410979.48552475,1037381936.2765446,1132589261.3453343,1,0
2004-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1067897463.5362946,1077184219.4215455,1044939359.7061971,1037381936.2765446,1089328430.4412932,1094763398.7930608,1113229918.072816,1132589261.3453343,1058862383.8885657,1095248217.0125108,1152068185.6968827,1172359016.1757598,1074960675.1782503,1095204247.6389856,1067206421.2472012,27176550.288180895,1037381936.2765446,1113229918.072816,1,0
2004-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1165917087.4454656,1067897463.5362946,1077184219.4215455,1044939359.7061971,1037381936.2765446,1089328430.4412932,1094763398.7930608,1113229918.072816,1098976605.5556755,1058862383.8885657,1095248217.0125108,1152068185.6968827,1082487413.6600573,1096193454.9067416,1070507619.8502944,42511490.111462995,1037381936.2765446,1165917087.4454656,0,0
2004-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798652669.2221847,1165917087.4454656,1067897463.5362946,1077184219.4215455,1044939359.7061971,1037381936.2765446,1089328430.4412932,1094763398.7930608,1131913336.107381,1098976605.5556755,1058862383.8885657,1095248217.0125108,1040185880.8642178,1075008058.636004,1063394206.6559898,114549032.69631273,798652669.2221847,1165917087.4454656,0,0
2004-08-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,835977198.4287738,798652669.2221847,1165917087.4454656,1067897463.5362946,1077184219.4215455,1044939359.7061971,1037381936.2765446,1089328430.4412932,1138476751.091697,1131913336.107381,1098976605.5556755,1058862383.8885657,1003992847.7195722,1059087688.2460186,1069960679.7039534,134688239.7833255,798652669.2221847,1165917087.4454656,0,0
2004-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1320428140.2970283,835977198.4287738,798652669.2221847,1165917087.4454656,1067897463.5362946,1077184219.4215455,1044939359.7061971,1037381936.2765446,1132589261.3453343,1138476751.091697,1131913336.107381,1098976605.5556755,1044428019.7224985,1074905655.0132585,1078820312.2397635,180931374.11053383,798652669.2221847,1320428140.2970283,0,0
2004-08-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1801897135.5700023,1320428140.2970283,835977198.4287738,798652669.2221847,1165917087.4454656,1067897463.5362946,1077184219.4215455,1044939359.7061971,1113229918.072816,1132589261.3453343,1138476751.091697,1131913336.107381,1152564844.845899,1122761640.6891599,1116744413.2973888,338703696.01983875,798652669.2221847,1801897135.5700023,0,0
2004-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1763732671.472791,1801897135.5700023,1320428140.2970283,835977198.4287738,798652669.2221847,1165917087.4454656,1067897463.5362946,1077184219.4215455,1094763398.7930608,1113229918.072816,1132589261.3453343,1138476751.091697,1250643195.1389344,1167422777.859238,1138423859.0148022,405961717.4533512,798652669.2221847,1801897135.5700023,1,0
2004-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1738723868.39014,1763732671.472791,1801897135.5700023,1320428140.2970283,835977198.4287738,798652669.2221847,1165917087.4454656,1067897463.5362946,1089328430.4412932,1094763398.7930608,1113229918.072816,1132589261.3453343,1346475538.6894836,1210718106.933867,1159850389.1584957,433852772.822702,798652669.2221847,1801897135.5700023,1,0
2004-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1275272961.329172,1738723868.39014,1763732671.472791,1801897135.5700023,1320428140.2970283,835977198.4287738,798652669.2221847,1165917087.4454656,1037381936.2765446,1089328430.4412932,1094763398.7930608,1113229918.072816,1362097806.387156,1222292610.0236065,1165749017.066079,428199610.16770965,798652669.2221847,1801897135.5700023,0,0
2004-08-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798236243.7349172,1275272961.329172,1738723868.39014,1763732671.472791,1801897135.5700023,1320428140.2970283,835977198.4287738,798652669.2221847,1044939359.7061971,1037381936.2765446,1089328430.4412932,1094763398.7930608,1362038317.031832,1201112098.948025,1155878480.5577028,428290954.7172262,798236243.7349172,1801897135.5700023,0,0
2004-08-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,853678110.16389,798236243.7349172,1275272961.329172,1738723868.39014,1763732671.472791,1801897135.5700023,1320428140.2970283,835977198.4287738,1077184219.4215455,1044939359.7061971,1037381936.2765446,1089328430.4412932,1364567018.708277,1184279933.2139246,1148838173.9834175,424704581.7293269,798236243.7349172,1801897135.5700023,0,0
2004-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1378735167.547207,853678110.16389,798236243.7349172,1275272961.329172,1738723868.39014,1763732671.472791,1801897135.5700023,1320428140.2970283,1067897463.5362946,1077184219.4215455,1044939359.7061971,1037381936.2765446,1372896594.0297313,1208662306.8761148,1157723054.8439996,424266173.04277354,798236243.7349172,1801897135.5700023,0,0
2004-08-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1712148111.5537686,1378735167.547207,853678110.16389,798236243.7349172,1275272961.329172,1738723868.39014,1763732671.472791,1801897135.5700023,1165917087.4454656,1067897463.5362946,1077184219.4215455,1044939359.7061971,1360075304.884555,1256320074.865227,1179264366.0238864,410266202.77637434,798236243.7349172,1763732671.472791,0,0
2004-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1620787678.700169,1712148111.5537686,1378735167.547207,853678110.16389,798236243.7349172,1275272961.329172,1738723868.39014,1763732671.472791,798652669.2221847,1165917087.4454656,1067897463.5362946,1077184219.4215455,1339654591.6313233,1295148893.3851287,1196889905.8279295,389876642.1135661,798236243.7349172,1738723868.39014,1,0
2004-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1758383806.8859503,1620787678.700169,1712148111.5537686,1378735167.547207,853678110.16389,798236243.7349172,1275272961.329172,1738723868.39014,835977198.4287738,798652669.2221847,1165917087.4454656,1067897463.5362946,1342463154.273582,1344469346.4815328,1217072731.6682544,393286458.0007471,798236243.7349172,1758383806.8859503,1,0
2004-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1229442245.689602,1758383806.8859503,1620787678.700169,1712148111.5537686,1378735167.547207,853678110.16389,798236243.7349172,1275272961.329172,1320428140.2970283,835977198.4287738,798652669.2221847,1165917087.4454656,1335915909.182215,1349006857.7846854,1218574385.9850874,394969316.76225954,798236243.7349172,1758383806.8859503,0,0
2004-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,865336334.9966699,1229442245.689602,1758383806.8859503,1620787678.700169,1712148111.5537686,1378735167.547207,853678110.16389,798236243.7349172,1801897135.5700023,1320428140.2970283,835977198.4287738,798652669.2221847,1345501636.5053222,1353769976.7685773,1208340296.6124508,380286531.65054744,853678110.16389,1758383806.8859503,0,0
2004-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,841451977.802977,865336334.9966699,1229442245.689602,1758383806.8859503,1620787678.700169,1712148111.5537686,1378735167.547207,853678110.16389,1763732671.472791,1801897135.5700023,1320428140.2970283,835977198.4287738,1343755046.168049,1354161032.4381633,1197986423.0159874,382940683.0174447,841451977.802977,1758383806.8859503,0,0
2004-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1363387807.1944704,841451977.802977,865336334.9966699,1229442245.689602,1758383806.8859503,1620787678.700169,1712148111.5537686,1378735167.547207,1738723868.39014,1763732671.472791,1801897135.5700023,1320428140.2970283,1341562566.1176581,1357229580.0736947,1206924409.355386,382750917.2407086,841451977.802977,1758383806.8859503,0,0
2004-08-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1793325532.2212815,1363387807.1944704,841451977.802977,865336334.9966699,1229442245.689602,1758383806.8859503,1620787678.700169,1712148111.5537686,1275272961.329172,1738723868.39014,1763732671.472791,1801897135.5700023,1353159340.4987316,1356617322.691643,1231406514.29981,396821606.16492575,841451977.802977,1793325532.2212815,0,0
2004-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1770372195.6999166,1793325532.2212815,1363387807.1944704,841451977.802977,865336334.9966699,1229442245.689602,1758383806.8859503,1620787678.700169,798236243.7349172,1275272961.329172,1738723868.39014,1763732671.472791,1374528557.212981,1357091574.422152,1253786367.3046181,417142952.69361144,841451977.802977,1793325532.2212815,1,0
2004-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1725831820.6713684,1770372195.6999166,1793325532.2212815,1363387807.1944704,841451977.802977,865336334.9966699,1229442245.689602,1758383806.8859503,853678110.16389,798236243.7349172,1275272961.329172,1738723868.39014,1369878273.4680407,1356170713.8708115,1273583650.1234176,412303935.6539306,841451977.802977,1793325532.2212815,1,0
2004-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1233685971.13283,1725831820.6713684,1770372195.6999166,1793325532.2212815,1363387807.1944704,841451977.802977,865336334.9966699,1229442245.689602,1378735167.547207,853678110.16389,798236243.7349172,1275272961.329172,1370484519.9599304,1353200214.5710728,1276757290.7914553,412066075.7507708,841451977.802977,1793325532.2212815,0,0
2004-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,787157919.5170401,1233685971.13283,1725831820.6713684,1770372195.6999166,1793325532.2212815,1363387807.1944704,841451977.802977,865336334.9966699,1712148111.5537686,1378735167.547207,853678110.16389,798236243.7349172,1359316174.891412,1352408905.6983674,1265242912.730512,428760386.69623613,787157919.5170401,1793325532.2212815,0,0
2004-08-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,816246762.0667478,787157919.5170401,1233685971.13283,1725831820.6713684,1770372195.6999166,1793325532.2212815,1363387807.1944704,841451977.802977,1620787678.700169,1712148111.5537686,1378735167.547207,853678110.16389,1355715429.7862363,1349735237.9771428,1255343474.1969764,433909191.375708,787157919.5170401,1793325532.2212815,0,0
2004-08-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1309226976.1217048,816246762.0667478,787157919.5170401,1233685971.13283,1725831820.6713684,1770372195.6999166,1793325532.2212815,1363387807.1944704,1758383806.8859503,1620787678.700169,1712148111.5537686,1378735167.547207,1347978168.2044127,1344770367.1610355,1262492260.1079314,434232344.2185935,787157919.5170401,1793325532.2212815,0,0
2004-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1816811067.7806685,1309226976.1217048,816246762.0667478,787157919.5170401,1233685971.13283,1725831820.6713684,1770372195.6999166,1793325532.2212815,1229442245.689602,1758383806.8859503,1620787678.700169,1712148111.5537686,1351333244.7128966,1352246292.605814,1286741681.3525772,438318299.4721819,787157919.5170401,1816811067.7806685,0,0
2004-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1682966994.6934884,1816811067.7806685,1309226976.1217048,816246762.0667478,787157919.5170401,1233685971.13283,1725831820.6713684,1770372195.6999166,865336334.9966699,1229442245.689602,1758383806.8859503,1620787678.700169,1338846787.426264,1356687672.3196225,1308261183.2998087,425447511.50719774,787157919.5170401,1816811067.7806685,1,0
2004-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1671374929.3932626,1682966994.6934884,1816811067.7806685,1309226976.1217048,816246762.0667478,787157919.5170401,1233685971.13283,1725831820.6713684,841451977.802977,865336334.9966699,1229442245.689602,1758383806.8859503,1331067231.5293918,1350472752.4987164,1329142368.9560442,417617729.72832555,787157919.5170401,1816811067.7806685,1,0
2004-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1238849938.8340058,1671374929.3932626,1682966994.6934884,1816811067.7806685,1309226976.1217048,816246762.0667478,787157919.5170401,1233685971.13283,1363387807.1944704,841451977.802977,865336334.9966699,1229442245.689602,1331804941.2009883,1351144730.5804594,1334531226.269793,417421553.2662736,787157919.5170401,1816811067.7806685,0,0
2004-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,803855493.2111206,1238849938.8340058,1671374929.3932626,1682966994.6934884,1816811067.7806685,1309226976.1217048,816246762.0667478,787157919.5170401,1793325532.2212815,1363387807.1944704,841451977.802977,865336334.9966699,1334190308.871571,1346753241.8814914,1325729827.2589538,413822613.03174233,803855493.2111206,1816811067.7806685,0,0
2004-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,853737589.019331,803855493.2111206,1238849938.8340058,1671374929.3932626,1682966994.6934884,1816811067.7806685,1309226976.1217048,816246762.0667478,1770372195.6999166,1793325532.2212815,1363387807.1944704,841451977.802977,1339546141.2933688,1347630785.5398026,1315323843.9780824,406173902.4294597,803855493.2111206,1816811067.7806685,0,0
2004-09-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,813205343.0912106,853737589.019331,803855493.2111206,1238849938.8340058,1671374929.3932626,1682966994.6934884,1816811067.7806685,1309226976.1217048,1725831820.6713684,1770372195.6999166,1793325532.2212815,1363387807.1944704,1268685908.003298,1308332038.1038554,1315808933.1070502,452922106.9033415,803855493.2111206,1816811067.7806685,0,0
2004-09-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1328074588.094468,813205343.0912106,853737589.019331,803855493.2111206,1238849938.8340058,1671374929.3932626,1682966994.6934884,1816811067.7806685,1233685971.13283,1725831820.6713684,1770372195.6999166,1793325532.2212815,1198866410.9052696,1275099827.8090832,1332212179.4292402,387253814.0219799,803855493.2111206,1682966994.6934884,0,0
2004-09-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765337138.567268,1328074588.094468,813205343.0912106,853737589.019331,803855493.2111206,1238849938.8340058,1671374929.3932626,1682966994.6934884,787157919.5170401,1233685971.13283,1725831820.6713684,1770372195.6999166,1210633574.3158095,1274740180.8710368,1347042479.3715816,405248801.3509168,803855493.2111206,1765337138.567268,1,0
2004-09-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1770153484.190141,1765337138.567268,1328074588.094468,813205343.0912106,853737589.019331,803855493.2111206,1238849938.8340058,1671374929.3932626,816246762.0667478,787157919.5170401,1233685971.13283,1725831820.6713684,1224744796.4296494,1277906013.9795206,1345984357.6589193,425195169.5238471,803855493.2111206,1770153484.190141,1,0
2004-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1248082054.1768453,1770153484.190141,1765337138.567268,1328074588.094468,813205343.0912106,853737589.019331,803855493.2111206,1238849938.8340058,1309226976.1217048,816246762.0667478,787157919.5170401,1233685971.13283,1226063670.050055,1278934305.6255214,1328796003.7490544,425260525.96849465,803855493.2111206,1770153484.190141,0,0
2004-09-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,828921155.5494965,1248082054.1768453,1770153484.190141,1765337138.567268,1328074588.094468,813205343.0912106,853737589.019331,803855493.2111206,1816811067.7806685,1309226976.1217048,816246762.0667478,787157919.5170401,1229644478.9555373,1281917393.9135544,1298469246.6543663,421199035.8031958,813205343.0912106,1770153484.190141,0,0
2004-09-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366903410.1836336,828921155.5494965,1248082054.1768453,1770153484.190141,1765337138.567268,1328074588.094468,813205343.0912106,853737589.019331,1682966994.6934884,1816811067.7806685,1309226976.1217048,816246762.0667478,1160096739.121866,1249821440.2076175,1268190261.6161816,521793335.7824118,366903410.1836336,1770153484.190141,0,0
2004-09-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1377152059.5716343,366903410.1836336,828921155.5494965,1248082054.1768453,1770153484.190141,1765337138.567268,1328074588.094468,813205343.0912106,1671374929.3932626,1682966994.6934884,1816811067.7806685,1309226976.1217048,1240660555.7619267,1254673231.8826125,1287487455.4774055,502486381.7782833,366903410.1836336,1770153484.190141,0,0
2004-09-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1866414652.3400364,1377152059.5716343,366903410.1836336,828921155.5494965,1248082054.1768453,1770153484.190141,1765337138.567268,1328074588.094468,1238849938.8340058,1671374929.3932626,1682966994.6934884,1816811067.7806685,1317566279.2255795,1258216345.0654244,1321245340.2166107,556399276.2188503,366903410.1836336,1866414652.3400364,0,0
2004-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1825974107.1163688,1866414652.3400364,1377152059.5716343,366903410.1836336,828921155.5494965,1248082054.1768453,1770153484.190141,1765337138.567268,803855493.2111206,1238849938.8340058,1671374929.3932626,1682966994.6934884,1326228703.3040223,1268431138.8099158,1336153304.8689158,564938852.3415308,366903410.1836336,1866414652.3400364,1,0
2004-09-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1766370697.1299615,1825974107.1163688,1866414652.3400364,1377152059.5716343,366903410.1836336,828921155.5494965,1248082054.1768453,1770153484.190141,853737589.019331,803855493.2111206,1238849938.8340058,1671374929.3932626,1325688305.152568,1275216550.7911088,1337960724.388122,564445031.3867221,366903410.1836336,1866414652.3400364,1,0
2004-09-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1302986622.0681703,1766370697.1299615,1825974107.1163688,1866414652.3400364,1377152059.5716343,366903410.1836336,828921155.5494965,1248082054.1768453,813205343.0912106,853737589.019331,803855493.2111206,1238849938.8340058,1333531814.8513286,1279797742.4506917,1327367355.8337224,563567675.9799337,366903410.1836336,1866414652.3400364,0,0
2004-09-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,829194215.0771314,1302986622.0681703,1766370697.1299615,1825974107.1163688,1866414652.3400364,1377152059.5716343,366903410.1836336,828921155.5494965,1328074588.094468,813205343.0912106,853737589.019331,803855493.2111206,1333570823.3552766,1281607651.155407,1296394369.440095,563526935.0069357,366903410.1836336,1866414652.3400364,0,0
2004-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,852440076.0192899,829194215.0771314,1302986622.0681703,1766370697.1299615,1825974107.1163688,1866414652.3400364,1377152059.5716343,366903410.1836336,1765337138.567268,1328074588.094468,813205343.0912106,853737589.019331,1402933204.1889417,1281514971.6554039,1283827630.4510846,441349930.7219456,829194215.0771314,1866414652.3400364,0,0
