Date/Time,Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),NaturalGas:Facility [J](Hourly) 
 02/16  05:00:00,47312714.975869894,47312714.9758699,19704182.8302 
 02/16  06:00:00,102579660.40869838,102579660.40869838,217335540.79083663 
 02/16  07:00:00,116286461.11551608,116286461.11551608,203588271.75755545 
 02/16  08:00:00,121913470.30990262,121913470.30990264,166227122.1524992 
 02/16  09:00:00,140416447.22814158,140416447.2281416,130543553.63614091 
 02/16  10:00:00,157589331.01005068,157589331.01005068,135875061.13864923 
 02/16  11:00:00,197340195.26413304,197340195.26413304,174280441.08185256 
 02/16  12:00:00,216928042.7498269,216928042.74982694,166901281.23934492 
 02/16  13:00:00,200166230.36382058,200166230.36382067,150130780.37049922 
 02/16  14:00:00,188504875.04377973,188504875.0437798,134056572.34108402 
 02/16  15:00:00,174268892.05231225,174268892.05231225,122154111.7526342 
 02/16  16:00:00,174374639.31490433,174374639.31490436,127177876.07319105 
 02/16  17:00:00,190982527.84101388,190982527.84101388,152885738.8847043 
 02/16  18:00:00,199004103.15260452,199004103.15260452,174350542.7847608 
 02/16  19:00:00,193561431.4780608,193561431.4780608,187619235.09068215 
 02/16  20:00:00,182184832.8646567,182184832.8646567,185952699.0173192 
 02/16  21:00:00,168144576.47096995,168144576.47096997,168293124.2053209 
 02/16  22:00:00,160053291.48729342,160053291.48729342,214903914.16808546 
 02/16  23:00:00,104163624.76165873,104163624.76165874,218990358.63958782 
 02/16  24:00:00,64629455.70780935,64629455.70780936,188093972.5729034 
 02/17  01:00:00,54488042.697739676,54488042.697739676,98258029.71403041 
 02/17  02:00:00,23115126.172984175,23115126.17298418,9928834.732080001 
 02/17  03:00:00,28476365.796718974,28476365.796718974,13187284.09812 
 02/17  04:00:00,22789854.971126437,22789854.971126437,9928834.732080001 
 02/17  05:00:00,50250192.393910475,50250192.39391048,19704182.8302 
 02/17  06:00:00,104979290.64559186,104979290.64559186,173909048.46351787 
 02/17  07:00:00,118297154.63112466,118297154.63112468,174255707.81619102 
 02/17  08:00:00,134588254.6390027,134588254.63900274,199764990.28274757 
 02/17  09:00:00,151638834.97046798,151638834.97046798,161115352.5619401 
 02/17  10:00:00,165742457.00482917,165742457.0048292,136645410.70723784 
 02/17  11:00:00,195993233.10915634,195993233.10915637,140886599.78610343 
 02/17  12:00:00,217597781.48815852,217597781.48815852,154775988.7979812 
 02/17  13:00:00,202282886.2497528,202282886.24975282,150224203.94841927 
 02/17  14:00:00,189238385.09219638,189238385.0921964,123418939.8322585 
 02/17  15:00:00,176201584.1957927,176201584.1957927,123837344.37116493 
 02/17  16:00:00,176313727.18883988,176313727.1888399,115145706.3817038 
 02/17  17:00:00,193584668.9684785,193584668.96847856,124934732.05995542 
 02/17  18:00:00,202085371.99510583,202085371.99510586,137080800.58232316 
 02/17  19:00:00,198038011.09764594,198038011.09764594,157399902.36587304 
 02/17  20:00:00,187914750.11932203,187914750.1193221,153800402.32933754 
 02/17  21:00:00,173441355.1486291,173441355.1486291,131545470.95325667 
 02/17  22:00:00,163194992.7980876,163194992.79808763,137978581.91703302 
 02/17  23:00:00,103018716.64953208,103018716.64953208,97532071.71890359 
 02/17  24:00:00,63431274.610293806,63431274.610293806,68975820.64654905 
 02/18  01:00:00,53883446.23308913,53883446.23308913,35838331.678789034 
 02/18  02:00:00,23054164.705511972,23054164.705511972,9928834.732080001 
 02/18  03:00:00,28667651.993392263,28667651.993392263,13187284.09812 
 02/18  04:00:00,22984720.081418805,22984720.081418805,9928834.732080001 
 02/18  05:00:00,50404673.810223415,50404673.810223415,19704182.8302 
 02/18  06:00:00,101796737.45481929,101796737.45481929,84679491.1873812 
 02/18  07:00:00,115945448.09838271,115945448.0983827,84401079.94174364 
 02/18  08:00:00,133273126.21391095,133273126.21391095,139977550.99298343 
 02/18  09:00:00,151130152.1956018,151130152.1956018,137856093.13629168 
 02/18  10:00:00,165872341.72358847,165872341.7235885,132666599.62132254 
 02/18  11:00:00,197706580.69578955,197706580.69578958,137138285.44132105 
 02/18  12:00:00,229022452.70234704,229022452.70234704,158603406.75347525 
 02/18  13:00:00,224182079.6070803,224182079.60708034,140508825.9758981 
 02/18  14:00:00,213257152.0372924,213257152.03729242,132245379.8715673 
 02/18  15:00:00,193546868.95422214,193546868.9542222,115203152.30579612 
 02/18  16:00:00,185908677.11191136,185908677.11191142,124363575.73166442 
 02/18  17:00:00,201397559.84633034,201397559.84633034,124918431.26660243 
 02/18  18:00:00,205332799.7231927,205332799.72319275,137065590.96594274 
 02/18  19:00:00,198159812.56890517,198159812.56890523,157387659.5601158 
 02/18  20:00:00,188377496.5851533,188377496.58515334,153789989.85351267 
 02/18  21:00:00,173944451.1201727,173944451.12017274,131469635.87826054 
 02/18  22:00:00,163516968.60496444,163516968.60496446,137939831.25351924 
 02/18  23:00:00,103061204.94907916,103061204.94907916,93547691.6691275 
 02/18  24:00:00,62915671.313564956,62915671.313564956,40048235.96128768 
 02/19  01:00:00,53981291.30867998,53981291.308679976,39244791.49025428 
 02/19  02:00:00,23190074.05994649,23190074.059946492,9928834.732080001 
 02/19  03:00:00,31108524.252839193,31108524.252839196,13187284.09812 
 02/19  04:00:00,25481647.306179762,25481647.306179762,9928834.732080001 
 02/19  05:00:00,50995836.77870044,50995836.77870044,19704182.8302 
 02/19  06:00:00,101626285.17335689,101626285.17335689,68383978.02597776 
 02/19  07:00:00,115585100.46815813,115585100.46815814,78573987.06211555 
 02/19  08:00:00,133394006.6939739,133394006.6939739,144069025.2329998 
 02/19  09:00:00,151282956.21911615,151282956.2191162,146628094.03476304 
 02/19  10:00:00,165745200.138152,165745200.13815206,134730351.77864152 
 02/19  11:00:00,196536282.8784557,196536282.87845573,148193498.85522306 
 02/19  12:00:00,217573080.9923246,217573080.9923246,163400805.39332265 
 02/19  13:00:00,201895070.49211752,201895070.49211752,140415537.8800833 
 02/19  14:00:00,189131342.37755534,189131342.37755534,132360995.81906956 
 02/19  15:00:00,176187963.41710013,176187963.41710016,115207522.59076831 
 02/19  16:00:00,176223834.183131,176223834.18313104,118754398.2823709 
 02/19  17:00:00,194176278.29045585,194176278.29045585,142044028.251197 
 02/19  18:00:00,202580486.39801866,202580486.39801866,149345460.75562108 
 02/19  19:00:00,198325142.01298857,198325142.01298857,169170863.25253773 
 02/19  20:00:00,188585689.60093063,188585689.60093063,175683679.41626978 
 02/19  21:00:00,174637485.3815159,174637485.38151595,163840951.89442542 
 02/19  22:00:00,164501889.96451908,164501889.9645191,188086028.3630093 
 02/19  23:00:00,104769946.4602828,104769946.4602828,175389539.4365166 
 02/19  24:00:00,65208172.472528696,65208172.4725287,162044715.93832466 
 02/20  01:00:00,54427696.695418894,54427696.695418894,90148645.3459039 
 02/20  02:00:00,23121180.897824943,23121180.89782494,9928834.732080001 
 02/20  03:00:00,28582182.41100053,28582182.41100053,13187284.09812 
 02/20  04:00:00,22901982.60493604,22901982.60493604,9928834.732080001 
 02/20  05:00:00,52503771.702090174,52503771.702090174,19704182.8302 
 02/20  06:00:00,104913691.40503082,104913691.4050308,167418939.1776665 
 02/20  07:00:00,118650282.96366885,118650282.96366885,168830797.1484857 
 02/20  08:00:00,135988113.79015613,135988113.79015613,238319281.0095438 
 02/20  09:00:00,152719447.57053533,152719447.57053533,211429640.47597066 
 02/20  10:00:00,166619422.3132028,166619422.3132028,172480355.66501606 
 02/20  11:00:00,196588740.8048948,196588740.80489483,165508262.1890328 
 02/20  12:00:00,217434444.14978743,217434444.14978746,159555991.85816807 
 02/20  13:00:00,202046622.49884284,202046622.49884287,140415885.91309446 
 02/20  14:00:00,189106065.84284303,189106065.84284306,132363023.84305651 
 02/20  15:00:00,176011535.29920602,176011535.29920602,115210869.87033834 
 02/20  16:00:00,175989136.9887897,175989136.9887897,119255824.86830723 
 02/20  17:00:00,193446980.19466734,193446980.1946674,132683121.07811782 
 02/20  18:00:00,201765437.1900546,201765437.19005466,146761885.46141046 
 02/20  19:00:00,198221222.546524,198221222.54652402,171063230.5540808 
 02/20  20:00:00,188044884.16131574,188044884.16131574,169040028.6324535 
 02/20  21:00:00,174004509.97239068,174004509.9723907,161195118.4097288 
 02/20  22:00:00,164293728.4743993,164293728.4743993,191614750.8678419 
 02/20  23:00:00,104860950.91568959,104860950.9156896,185586133.11570847 
 02/20  24:00:00,65540543.54195245,65540543.54195246,168498976.56844795 
 02/21  01:00:00,55050365.66965392,55050365.66965392,91463659.60403976 
 02/21  02:00:00,22970820.237141006,22970820.237141006,9928834.732080001 
 02/21  03:00:00,28735429.560951777,28735429.560951777,13187284.09812 
 02/21  04:00:00,22867105.383154154,22867105.383154154,9928834.732080001 
 02/21  05:00:00,49002465.28405469,49002465.2840547,19704182.8302 
 02/21  06:00:00,102274739.19091922,102274739.19091922,184371212.6399915 
 02/21  07:00:00,116096327.89690521,116096327.89690521,187234431.52234724 
 02/21  08:00:00,122350256.78021473,122350256.78021473,177129576.16916478 
 02/21  09:00:00,141818425.19535342,141818425.19535345,159446916.57575428 
 02/21  10:00:00,168052045.21799815,168052045.21799818,179960360.21172547 
 02/21  11:00:00,197210273.02652493,197210273.02652496,179704080.92687297 
 02/21  12:00:00,217768286.51642966,217768286.5164297,163586220.59741545 
 02/21  13:00:00,203721614.67763937,203721614.67763937,154254966.55502436 
 02/21  14:00:00,190805168.99755692,190805168.99755692,145667303.46233982 
 02/21  15:00:00,178032560.8777008,178032560.87770087,134976948.69241917 
 02/21  16:00:00,177893583.72058967,177893583.72058967,129560398.39035112 
 02/21  17:00:00,193811635.0005722,193811635.00057226,135616178.64295697 
 02/21  18:00:00,201705329.64665297,201705329.646653,137091998.8301259 
 02/21  19:00:00,197934502.8177597,197934502.81775972,157417394.30750573 
 02/21  20:00:00,186702348.48474866,186702348.48474872,140883592.80878747 
 02/21  21:00:00,174028692.33692783,174028692.33692786,148481607.96868142 
 02/21  22:00:00,163779372.05350444,163779372.05350447,142547756.93658993 
 02/21  23:00:00,102485304.72405836,102485304.72405836,135885023.39822352 
 02/21  24:00:00,65893017.713892415,65893017.713892415,138429952.2066226 
 02/22  01:00:00,56492122.20122969,56492122.2012297,88902468.03446192 
 02/22  02:00:00,23004904.37492443,23004904.37492443,9928834.732080001 
 02/22  03:00:00,28585296.92993638,28585296.92993638,13187284.09812 
 02/22  04:00:00,22897132.311205983,22897132.311205983,9928834.732080001 
 02/22  05:00:00,49281942.87752847,49281942.87752847,19704182.8302 
 02/22  06:00:00,102144337.17384939,102144337.17384939,193852449.01303166 
 02/22  07:00:00,116018783.40563539,116018783.40563539,187824475.335984 
 02/22  08:00:00,122082434.85627286,122082434.85627289,162063432.67239448 
 02/22  09:00:00,140128265.82460096,140128265.824601,125099868.41973124 
 02/22  10:00:00,157415634.43105578,157415634.43105578,118772220.84683838 
 02/22  11:00:00,197203197.34017384,197203197.3401739,169420516.08763558 
 02/22  12:00:00,216839812.41929126,216839812.4192913,164990754.07297197 
 02/22  13:00:00,200205280.84682292,200205280.84682295,140414838.82381955 
 02/22  14:00:00,188683730.26832807,188683730.26832807,137520813.1089962 
 02/22  15:00:00,174259566.42170656,174259566.4217066,120985281.06100376 
 02/22  16:00:00,174204175.3799835,174204175.37998354,115157121.2475827 
 02/22  17:00:00,190633489.43545333,190633489.43545333,124943782.13896647 
 02/22  18:00:00,197995093.6362512,197995093.6362512,141598458.44878525 
 02/22  19:00:00,192741864.88260502,192741864.88260502,159290196.18170804 
 02/22  20:00:00,181349963.63319182,181349963.63319188,140278878.62421578 
 02/22  21:00:00,167287819.4831664,167287819.48316643,123657639.67216542 
 02/22  22:00:00,158954011.75283533,158954011.75283536,166687600.38628238 
 02/22  23:00:00,102922281.20435682,102922281.20435682,144367134.47656894 
 02/22  24:00:00,63673077.910206854,63673077.91020686,137477274.34707302 
 02/23  01:00:00,54185864.70941778,54185864.70941778,73917207.16857514 
 02/23  02:00:00,23007011.230787493,23007011.230787493,9928834.732080001 
 02/23  03:00:00,28781299.81910222,28781299.81910222,13187284.09812 
 02/23  04:00:00,22906351.69334512,22906351.69334512,9928834.732080001 
 02/23  05:00:00,49681502.77536696,49681502.77536696,19704182.8302 
 02/23  06:00:00,103783231.18224418,103783231.18224418,179718954.32653007 
 02/23  07:00:00,117794919.67973877,117794919.67973877,172327161.64999887 
 02/23  08:00:00,134863586.35732502,134863586.35732502,208620610.25566733 
 02/23  09:00:00,152181112.22168818,152181112.2216882,190899454.46235612 
 02/23  10:00:00,166409798.33614904,166409798.33614904,158016627.6033653 
 02/23  11:00:00,196329673.42388287,196329673.4238829,159062124.09124762 
 02/23  12:00:00,217464941.51879373,217464941.51879376,158643631.3042988 
 02/23  13:00:00,202231616.03230047,202231616.03230053,140378975.4071936 
 02/23  14:00:00,189151650.92953518,189151650.9295352,132349537.9502415 
 02/23  15:00:00,176126494.49887636,176126494.4988764,115171935.93574908 
 02/23  16:00:00,176214115.77767295,176214115.77767298,115170183.98588693 
 02/23  17:00:00,193450235.19777316,193450235.19777316,125361953.13131669 
 02/23  18:00:00,201459631.40801212,201459631.40801215,147075246.25965452 
 02/23  19:00:00,197856317.34024814,197856317.34024817,146773546.22993863 
 02/23  20:00:00,188261128.15864393,188261128.1586439,161635051.2246274 
 02/23  21:00:00,173963874.529714,173963874.52971402,152736916.44772673 
 02/23  22:00:00,164211039.94596666,164211039.9459667,163593625.92224485 
 02/23  23:00:00,104307936.90109321,104307936.90109321,153440549.3962295 
 02/23  24:00:00,64979396.077823,64979396.077823006,148159268.96028155 
 02/24  01:00:00,54232763.42718675,54232763.42718675,78711659.19378789 
 02/24  02:00:00,22988935.06403099,22988935.06403099,9928834.732080001 
 02/24  03:00:00,28563369.911942523,28563369.911942527,13187284.09812 
 02/24  04:00:00,22874651.44919282,22874651.44919282,9928834.732080001 
 02/24  05:00:00,51963143.558701456,51963143.55870146,19704182.8302 
 02/24  06:00:00,104936957.88388604,104936957.88388605,160213856.55373055 
 02/24  07:00:00,117740582.37485683,117740582.37485683,149585676.97163913 
 02/24  08:00:00,134481219.07434627,134481219.07434627,190718194.04293865 
 02/24  09:00:00,151873523.9590553,151873523.9590553,173795273.50162807 
 02/24  10:00:00,166073712.948664,166073712.94866407,148445121.37415117 
 02/24  11:00:00,196377385.27930152,196377385.27930155,148590657.01082593 
 02/24  12:00:00,217470267.4084669,217470267.4084669,158629305.1868166 
 02/24  13:00:00,201996848.04560202,201996848.04560205,140376361.32614502 
 02/24  14:00:00,189139397.88274404,189139397.88274407,132343582.0940351 
 02/24  15:00:00,176232379.17153722,176232379.17153728,115176256.12920846 
 02/24  16:00:00,176186359.73731616,176186359.7373162,115175368.83050194 
 02/24  17:00:00,193388837.53362432,193388837.53362435,125652837.12628466 
 02/24  18:00:00,201167325.41338277,201167325.41338283,146095586.9488349 
 02/24  19:00:00,198052353.57132724,198052353.57132724,149016045.36835933 
 02/24  20:00:00,187662496.4844905,187662496.4844905,155532883.91761434 
 02/24  21:00:00,173531714.61934367,173531714.6193437,139826186.18929583 
 02/24  22:00:00,163658673.4812448,163658673.4812448,156929486.77109855 
 02/24  23:00:00,104072625.40551327,104072625.40551327,138231056.37759995 
 02/24  24:00:00,64487613.23216487,64487613.23216487,133544516.49206643 
 02/25  01:00:00,54257921.85124735,54257921.851247355,75002313.90920685 
 02/25  02:00:00,23114437.30620673,23114437.30620673,9928834.732080001 
 02/25  03:00:00,28579301.093992725,28579301.093992725,13187284.09812 
 02/25  04:00:00,22897054.931086894,22897054.931086894,9928834.732080001 
 02/25  05:00:00,49155682.06555785,49155682.06555786,19704182.8302 
 02/25  06:00:00,103477123.32912429,103477123.32912429,165693835.7238199 
 02/25  07:00:00,115671051.63868076,115671051.63868076,149314104.6037856 
 02/25  08:00:00,134257386.87220365,134257386.87220365,182136807.99035025 
 02/25  09:00:00,151720585.48215428,151720585.4821543,168700026.04999954 
 02/25  10:00:00,165784419.15842947,165784419.1584295,136150412.32042098 
 02/25  11:00:00,195974909.15320486,195974909.1532049,139053088.25334573 
 02/25  12:00:00,217573151.27765405,217573151.27765408,158605018.4456882 
 02/25  13:00:00,202253499.1266112,202253499.1266112,140360896.07603833 
 02/25  14:00:00,189262140.03049916,189262140.0304992,132326619.48614469 
 02/25  15:00:00,176201518.1844462,176201518.18444622,115162295.97696051 
 02/25  16:00:00,176276417.8241507,176276417.82415074,115157789.41161332 
 02/25  17:00:00,193571070.8445609,193571070.84456092,124945940.89640152 
 02/25  18:00:00,201298011.4684509,201298011.46845096,146798586.8316843 
 02/25  19:00:00,198030684.71578082,198030684.71578085,147101484.50332505 
 02/25  20:00:00,188274543.63177612,188274543.6317762,155300858.978548 
 02/25  21:00:00,173779273.88522494,173779273.885225,140003849.2778484 
 02/25  22:00:00,163428685.31075138,163428685.3107514,128625785.60934633 
 02/25  23:00:00,103400791.29269648,103400791.29269648,112244024.2883679 
 02/25  24:00:00,64038403.44738322,64038403.447383225,99991689.27348948 
 02/26  01:00:00,54041873.14560433,54041873.14560433,62401076.10411833 
 02/26  02:00:00,23025281.97534087,23025281.97534087,9928834.732080001 
 02/26  03:00:00,28637155.240676783,28637155.240676783,13187284.09812 
 02/26  04:00:00,22960277.378278404,22960277.378278404,9928834.732080001 
 02/26  05:00:00,49985899.40393376,49985899.40393376,19704182.8302 
 02/26  06:00:00,102916659.41285457,102916659.41285458,128246566.98410419 
 02/26  07:00:00,114639651.81442513,114639651.81442513,109675773.51609173 
 02/26  08:00:00,133598900.27485666,133598900.27485666,155173777.76371983 
 02/26  09:00:00,151094720.03449458,151094720.03449458,139500225.5851931 
 02/26  10:00:00,165796773.52353728,165796773.52353728,126662938.68215543 
 02/26  11:00:00,196383115.22714555,196383115.2271456,142858117.7715705 
 02/26  12:00:00,221877061.43925288,221877061.43925297,158593041.0790733 
 02/26  13:00:00,216609277.10518932,216609277.10518932,140354780.02100763 
 02/26  14:00:00,201929236.65768304,201929236.6576831,132327438.19590393 
 02/26  15:00:00,182652969.07595927,182652969.07595932,115152321.70100284 
 02/26  16:00:00,182901766.08733478,182901766.0873348,115147943.52281454 
 02/26  17:00:00,198938677.58786446,198938677.58786446,124935970.7760891 
 02/26  18:00:00,202645972.9205626,202645972.92056262,146041547.63011885 
 02/26  19:00:00,198238126.6833359,198238126.68333596,147400599.00402457 
 02/26  20:00:00,188291292.63864014,188291292.63864017,153704939.82334995 
 02/26  21:00:00,174079193.25458238,174079193.2545824,140994688.94273287 
 02/26  22:00:00,163421296.06836867,163421296.0683687,128039015.69743606 
 02/26  23:00:00,103027857.34438296,103027857.34438297,93545401.25040339 
 02/26  24:00:00,62945947.701690495,62945947.701690495,57426726.85305913 
 02/27  01:00:00,53898690.863087535,53898690.863087535,39250654.03523111 
 02/27  02:00:00,23314037.94611243,23314037.94611243,9928834.732080001 
 02/27  03:00:00,28729996.331256714,28729996.331256714,13187284.09812 
 02/27  04:00:00,25079546.15745113,25079546.15745113,9928834.732080001 
 02/27  05:00:00,49554866.01927567,49554866.019275665,19704182.8302 
 02/27  06:00:00,103290586.80857646,103290586.80857645,81814746.09581725 
 02/27  07:00:00,115061534.72631004,115061534.72631004,98190498.16507852 
 02/27  08:00:00,133564937.21592061,133564937.21592061,150686827.67789024 
 02/27  09:00:00,150935679.39046055,150935679.39046055,133092069.48621449 
 02/27  10:00:00,165788134.59109676,165788134.5910968,127558199.06481749 
 02/27  11:00:00,196378458.46106848,196378458.4610685,146925299.91446817 
 02/27  12:00:00,218758006.0625806,218758006.06258062,153136784.81636262 
 02/27  13:00:00,202899560.66774684,202899560.66774687,145622813.89873767 
 02/27  14:00:00,189125153.30598456,189125153.30598456,132328519.53047672 
 02/27  15:00:00,176340142.9038838,176340142.9038838,115141988.8490879 
 02/27  16:00:00,176322819.0080086,176322819.00800863,115136509.65209728 
 02/27  17:00:00,194370503.4865783,194370503.4865783,124924465.79294157 
 02/27  18:00:00,201895011.81471956,201895011.81471956,139679561.49348563 
 02/27  19:00:00,198149950.89384136,198149950.89384142,154393630.2493201 
 02/27  20:00:00,187826784.96597522,187826784.96597525,153703667.02936184 
 02/27  21:00:00,173579728.36345556,173579728.3634556,133538312.30215697 
 02/27  22:00:00,163249446.73362708,163249446.73362708,140112665.9912313 
 02/27  23:00:00,103614547.95105109,103614547.95105109,122910467.67594604 
 02/27  24:00:00,63900454.4157955,63900454.4157955,106723236.61659949 
 02/28  01:00:00,54947057.35091546,54947057.35091546,61058164.56119295 
 02/28  02:00:00,23101065.343000084,23101065.343000084,15453190.056652445 
 02/28  03:00:00,28675424.340264313,28675424.340264313,13187284.09812 
 02/28  04:00:00,22998879.0523151,22998879.0523151,9928834.732080001 
 02/28  05:00:00,50787364.17519654,50787364.17519654,19704182.8302 
 02/28  06:00:00,101998283.89809164,101998283.89809167,171395112.49546146 
 02/28  07:00:00,114179642.19568844,114179642.19568844,177315839.0130838 
 02/28  08:00:00,121746633.1427201,121746633.1427201,156832407.13488746 
 02/28  09:00:00,141347923.6429401,141347923.6429401,128817930.41681546 
 02/28  10:00:00,167865196.64670935,167865196.64670938,169329299.23188227 
 02/28  11:00:00,197098487.3080818,197098487.30808187,173706011.91609186 
 02/28  12:00:00,217736127.5243405,217736127.52434054,161352275.0334181 
 02/28  13:00:00,203706064.75703418,203706064.7570342,163988298.33825344 
 02/28  14:00:00,190779928.2334199,190779928.2334199,139753381.56963176 
 02/28  15:00:00,178265283.41393146,178265283.4139315,144099385.61092776 
 02/28  16:00:00,178450207.03450847,178450207.03450847,149460984.48906726 
 02/28  17:00:00,194288485.44866243,194288485.44866243,161638747.26359513 
 02/28  18:00:00,202683604.58358887,202683604.5835889,167671533.2147489 
 02/28  19:00:00,198329363.20048237,198329363.20048237,173889062.81909317 
 02/28  20:00:00,186842540.11794585,186842540.1179459,158684723.82467914 
 02/28  21:00:00,174249720.4369628,174249720.43696284,153411591.91797572 
 02/28  22:00:00,164109502.80558246,164109502.8055825,163773716.66282094 
 02/28  23:00:00,102919457.7086398,102919457.7086398,149029776.29043064 
 02/28  24:00:00,66302708.085532665,66302708.08553267,160670312.6551736 
 03/01  01:00:00,56569229.56467697,56569229.56467697,100713116.70053495 
 03/01  02:00:00,22989169.070448484,22989169.070448484,9928834.732080001 
 03/01  03:00:00,28563842.29734013,28563842.29734013,13187284.09812 
 03/01  04:00:00,22878495.495149933,22878495.495149933,9928834.732080001 
 03/01  05:00:00,48854594.63083653,48854594.63083655,19704182.8302 
 03/01  06:00:00,103037479.25316806,103037479.25316806,229915795.46292967 
 03/01  07:00:00,114838460.73352978,114838460.73352978,224804554.87176964 
 03/01  08:00:00,122886069.57081825,122886069.57081823,202090335.66644666 
 03/01  09:00:00,140996552.6635331,140996552.6635331,164696732.16721028 
 03/01  10:00:00,158043338.0871688,158043338.0871688,151113041.13164732 
 03/01  11:00:00,197929448.4864867,197929448.48648676,201099941.5634058 
 03/01  12:00:00,217650676.5284559,217650676.52845594,195563487.13095513 
 03/01  13:00:00,200646631.27746937,200646631.27746937,169490816.69645953 
 03/01  14:00:00,189285040.53352445,189285040.53352448,172957502.98865896 
 03/01  15:00:00,175232637.1398249,175232637.13982493,160665426.42950362 
 03/01  16:00:00,175446784.68210998,175446784.68211,167441292.33961838 
 03/01  17:00:00,191863623.84901133,191863623.84901133,183982270.31188497 
 03/01  18:00:00,198115092.72265953,198115092.72265956,206215697.94303742 
 03/01  19:00:00,194207256.84314525,194207256.84314525,219468795.97310108 
 03/01  20:00:00,183086344.22887012,183086344.2288701,213765180.84416538 
 03/01  21:00:00,168861068.95898992,168861068.95898992,210542372.3378401 
 03/01  22:00:00,160582238.01632857,160582238.0163286,254576940.9121813 
 03/01  23:00:00,105010802.92567068,105010802.92567071,243512827.59742776 
 03/01  24:00:00,65418951.55794198,65418951.55794198,238392011.14825183 
 03/02  01:00:00,55539417.365238026,55539417.365238026,152472137.98833805 
 03/02  02:00:00,23031114.94930436,23031114.94930436,9928834.732080001 
 03/02  03:00:00,28456208.63380241,28456208.63380241,13187284.09812 
 03/02  04:00:00,22761094.8926097,22761094.892609693,9928834.732080001 
 03/02  05:00:00,45864278.327421546,45864278.32742155,19704182.8302 
 03/02  06:00:00,105546164.98764086,105546164.98764087,271461481.8805957 
 03/02  07:00:00,118113742.4471926,118113742.4471926,277132631.0454094 
 03/02  08:00:00,137101814.90201205,137101814.90201205,323293446.4785284 
 03/02  09:00:00,154165507.70812833,154165507.70812833,284318508.39440405 
 03/02  10:00:00,167748811.87619925,167748811.87619925,223619260.41397512 
 03/02  11:00:00,196954142.6077035,196954142.6077035,187059236.3158301 
 03/02  12:00:00,217578861.5968953,217578861.59689528,167275294.9417967 
 03/02  13:00:00,201916169.53033197,201916169.53033203,140365263.09176722 
 03/02  14:00:00,189107768.35429066,189107768.35429072,132334546.55706961 
 03/02  15:00:00,176060362.82186633,176060362.82186636,115161832.0512013 
 03/02  16:00:00,175990872.69807976,175990872.69807976,115158136.84987219 
 03/02  17:00:00,193307813.81274486,193307813.81274492,124945244.54154143 
 03/02  18:00:00,199526542.4453835,199526542.4453835,147052242.29770952 
 03/02  19:00:00,197938860.55086258,197938860.55086258,146556347.13513994 
 03/02  20:00:00,188256850.39458945,188256850.39458945,160600466.19052076 
 03/02  21:00:00,174034006.98276576,174034006.98276576,159341078.43866277 
 03/02  22:00:00,164279984.9133632,164279984.91336322,170596575.54051414 
 03/02  23:00:00,104849531.85548618,104849531.85548618,184808501.96150386 
 03/02  24:00:00,65434784.093147784,65434784.09314779,173460513.09394732 
 03/03  01:00:00,54378987.7367699,54378987.736769885,94392815.00888953 
 03/03  02:00:00,23139461.472356495,23139461.472356495,9928834.732080001 
 03/03  03:00:00,28520066.38836505,28520066.38836505,13187284.09812 
 03/03  04:00:00,22829588.82467783,22829588.82467783,9928834.732080001 
 03/03  05:00:00,51096640.57594929,51096640.57594929,19704182.8302 
 03/03  06:00:00,105280751.32549772,105280751.32549772,188479225.4071651 
 03/03  07:00:00,116732653.55205753,116732653.55205755,179310085.14298576 
 03/03  08:00:00,134731757.03958428,134731757.03958428,206447025.33815223 
 03/03  09:00:00,151648515.78072277,151648515.78072277,168602215.50552964 
 03/03  10:00:00,165859856.8227619,165859856.82276192,134607452.40356603 
 03/03  11:00:00,195987849.17053986,195987849.17053986,148010693.6472147 
 03/03  12:00:00,217470550.98754567,217470550.98754567,157221426.43827522 
 03/03  13:00:00,202164482.40167195,202164482.401672,141650955.27183476 
 03/03  14:00:00,189154174.83646002,189154174.83646002,132312926.65871078 
 03/03  15:00:00,176124586.72349894,176124586.72349897,115139878.74589434 
 03/03  16:00:00,176199188.48170233,176199188.48170236,115135291.9611384 
 03/03  17:00:00,193499937.38470542,193499937.38470542,124921697.1592108 
 03/03  18:00:00,199628630.5742822,199628630.57428223,142550721.96037742 
 03/03  19:00:00,197938777.2883368,197938777.28833684,151186438.2189775 
 03/03  20:00:00,187768585.1134269,187768585.11342692,154956659.45243418 
 03/03  21:00:00,173468557.61587733,173468557.61587736,144978251.2191447 
 03/03  22:00:00,163707196.52619994,163707196.52619994,159509876.00841492 
 03/03  23:00:00,104268395.86995564,104268395.86995564,154872913.55327415 
 03/03  24:00:00,65409540.30842833,65409540.30842833,170911308.01905555 
 03/04  01:00:00,54326348.519993976,54326348.51999397,89689508.70938034 
 03/04  02:00:00,22982464.3715138,22982464.3715138,9928834.732080001 
 03/04  03:00:00,28574326.663017545,28574326.66301754,13187284.09812 
 03/04  04:00:00,22886924.523269605,22886924.523269605,9928834.732080001 
 03/04  05:00:00,48292968.209249794,48292968.209249794,19704182.8302 
 03/04  06:00:00,105468969.60815173,105468969.60815175,257700901.7229774 
 03/04  07:00:00,117741730.18767238,117741730.18767238,272344140.32825804 
 03/04  08:00:00,137393357.90916464,137393357.90916464,335483121.3167004 
